经度(°),纬度(°),高度(m),滚转(°),俯仰(°),航向(°),滚转率(°/s),转弯率(°/s)
112.78771,41.150604,7991.4,-45.7,-5.5,54.1,0.199988,0.701246
112.787896,41.150703,7989.28,-45.7,-5.5,54.1,0.199988,0.697775
112.788016,41.150767,7987.89,-45.7,-5.5,54.1,0.199988,0.69235
112.788137,41.150831,7986.5,-45.7,-5.5,54.1,0.199988,0.687894
112.788257,41.150896,7985.11,-45.7,-5.6,54.0,0.199988,0.686452
112.788378,41.15096,7983.72,-45.7,-5.6,54.0,0.152013,0.68993
112.788498,41.151025,7982.33,-45.7,-5.6,54.0,0.091415,0.694524
112.788676,41.15112,7980.26,-45.7,-5.6,54.0,0.030818,0.698576
112.788854,41.151215,7978.19,-45.7,-5.6,53.9,0.0,0.703093
112.789032,41.151311,7976.12,-45.7,-5.6,53.9,0.0,0.708052
112.789208,41.151405,7974.06,-45.7,-5.6,53.9,0.04191,0.706699
112.789383,41.151499,7972.0,-45.8,-5.7,53.9,0.102507,0.702782
112.789557,41.151593,7969.95,-45.8,-5.7,53.9,0.163105,0.699303
112.78974,41.151691,7967.79,-45.8,-5.7,53.9,0.199988,0.694588
112.789935,41.151796,7965.48,-45.8,-5.7,53.9,0.199988,0.687816
112.79013,41.151901,7963.16,-45.8,-5.8,53.8,0.199988,0.68534
112.790317,41.152001,7960.93,-45.8,-5.8,53.8,0.199988,0.685599
112.790431,41.152063,7959.56,-45.8,-5.8,53.8,0.199988,0.683964
112.790546,41.152125,7958.19,-45.8,-5.8,53.8,0.199988,0.683138
112.79066,41.152186,7956.82,-45.8,-5.8,53.8,0.199988,0.685418
112.790775,41.152248,7955.45,-45.8,-5.8,53.8,0.199988,0.689026
112.790889,41.15231,7954.08,-45.8,-5.8,53.8,0.199988,0.692096
112.791082,41.152414,7951.74,-45.8,-5.8,53.8,0.199988,0.689507
112.791276,41.152519,7949.39,-45.8,-5.9,53.7,0.199988,0.689888
112.79147,41.152624,7947.04,-45.8,-5.9,53.7,0.199988,0.693383
112.791665,41.15273,7944.66,-45.8,-5.9,53.7,0.199988,0.692335
112.79186,41.152835,7942.28,-45.9,-5.9,53.6,0.199988,0.69015
112.792055,41.152941,7939.89,-45.9,-5.9,53.6,0.199988,0.689106
112.792224,41.153033,7937.81,-45.9,-5.9,53.6,0.199988,0.686565
112.792354,41.153103,7936.21,-45.9,-5.9,53.6,0.199988,0.679721
112.792484,41.153174,7934.6,-45.9,-5.9,53.6,0.199988,0.677953
112.792613,41.153244,7933.0,-45.9,-6.0,53.6,0.199988,0.679557
112.792743,41.153315,7931.4,-45.9,-6.0,53.6,0.199988,0.687678
112.792883,41.153391,7929.66,-45.9,-6.0,53.6,0.199988,0.692974
112.793049,41.153481,7927.59,-45.9,-6.0,53.6,0.199988,0.69322
112.793215,41.153571,7925.52,-45.9,-6.1,53.5,0.199988,0.694142
112.79338,41.153662,7923.45,-45.9,-6.1,53.5,0.199988,0.695694
112.793568,41.153764,7921.08,-45.9,-6.1,53.5,0.199988,0.690593
112.793756,41.153867,7918.71,-45.9,-6.1,53.4,0.199988,0.688682
112.793944,41.15397,7916.34,-45.9,-6.1,53.4,0.199988,0.689922
112.794084,41.154046,7914.56,-45.9,-6.1,53.4,0.158078,0.689414
112.794203,41.154111,7913.05,-45.9,-6.1,53.4,0.09748,0.687255
112.794322,41.154176,7911.54,-45.9,-6.2,53.4,0.036883,0.685673
112.794441,41.154241,7910.02,-45.9,-6.2,53.4,0.0,0.684226
112.79456,41.154307,7908.51,-45.9,-6.2,53.4,0.0,0.682902
112.794709,41.154388,7906.6,-45.9,-6.2,53.4,0.035845,0.682061
112.79488,41.154482,7904.41,-45.9,-6.2,53.4,0.096497,0.682232
112.79505,41.154575,7902.23,-46.0,-6.3,53.3,0.157094,0.690164
112.795231,41.154674,7899.9,-46.0,-6.3,53.3,0.200043,0.695256
112.795437,41.154788,7897.23,-46.0,-6.3,53.3,0.200043,0.694604
112.795643,41.154901,7894.55,-46.0,-6.3,53.2,0.200043,0.695591
112.79585,41.155015,7891.88,-46.0,-6.3,53.2,0.200043,0.69839
112.796023,41.15511,7889.62,-46.0,-6.3,53.2,0.200043,0.692312
112.796195,41.155205,7887.36,-46.0,-6.4,53.2,0.200043,0.688563
112.796368,41.1553,7885.11,-46.0,-6.4,53.2,0.200043,0.687142
112.796503,41.155375,7883.32,-46.0,-6.4,53.2,0.200043,0.684082
112.796623,41.155441,7881.74,-46.0,-6.4,53.2,0.200043,0.679493
112.796742,41.155507,7880.17,-46.0,-6.4,53.1,0.200043,0.679165
112.796862,41.155573,7878.59,-46.0,-6.4,53.1,0.200043,0.681148
112.796981,41.155639,7877.01,-46.0,-6.4,53.1,0.200043,0.687181
112.797153,41.155733,7874.73,-46.0,-6.4,53.1,0.164198,0.688718
112.79736,41.155848,7871.97,-46.0,-6.4,53.1,0.103546,0.688535
112.797567,41.155963,7869.21,-46.0,-6.5,53.1,0.042948,0.689761
112.797754,41.156067,7866.71,-46.0,-6.5,53.1,0.01213,0.690639
112.797893,41.156144,7864.84,-46.0,-6.5,53.1,0.053822,0.687458
112.798032,41.156221,7862.98,-46.0,-6.5,53.1,0.095459,0.687799
112.79817,41.156297,7861.11,-46.1,-6.6,53.0,0.13715,0.688542
112.798309,41.156374,7859.25,-46.1,-6.6,53.0,0.178787,0.689873
112.798464,41.156461,7857.15,-46.1,-6.6,53.0,0.199988,0.689353
112.798636,41.156556,7854.81,-46.1,-6.6,53.0,0.199988,0.687291
112.798809,41.156652,7852.47,-46.1,-6.6,52.9,0.199988,0.690703
112.798981,41.156748,7850.12,-46.1,-6.6,52.9,0.199988,0.696708
112.79914,41.156837,7847.94,-46.1,-6.6,52.9,0.199988,0.697297
112.799298,41.156925,7845.78,-46.1,-6.7,52.9,0.199988,0.697702
112.799456,41.157013,7843.62,-46.1,-6.7,52.9,0.199988,0.698704
112.799644,41.157118,7841.02,-46.1,-6.7,52.9,0.199988,0.69564
112.799855,41.157236,7838.11,-46.1,-6.7,52.9,0.199988,0.691065
112.800065,41.157353,7835.21,-46.1,-6.8,52.8,0.199988,0.692843
112.800251,41.157457,7832.64,-46.1,-6.8,52.8,0.187858,0.693757
112.800377,41.157528,7830.88,-46.1,-6.8,52.8,0.146166,0.689852
112.800503,41.157598,7829.12,-46.1,-6.8,52.8,0.104529,0.68895
112.800629,41.157669,7827.35,-46.1,-6.8,52.7,0.062838,0.687605
112.800755,41.157739,7825.59,-46.1,-6.8,52.7,0.021201,0.69092
112.800896,41.157819,7823.61,-46.1,-6.8,52.7,0.027321,0.69069
112.801054,41.157907,7821.4,-46.1,-6.8,52.7,0.082891,0.687576
112.801211,41.157995,7819.18,-46.2,-6.9,52.7,0.138407,0.688833
112.801369,41.158084,7816.97,-46.2,-6.9,52.7,0.193977,0.692388
112.801559,41.158191,7814.26,-46.2,-6.9,52.7,0.199988,0.693844
112.801755,41.158301,7811.5,-46.2,-6.9,52.6,0.199988,0.696021
112.80195,41.158411,7808.73,-46.2,-6.9,52.6,0.199988,0.699116
112.802115,41.158504,7806.37,-46.2,-6.9,52.6,0.199988,0.69844
112.80226,41.158585,7804.3,-46.2,-6.9,52.6,0.199988,0.693977
112.802404,41.158667,7802.22,-46.2,-7.0,52.5,0.199988,0.688967
112.802549,41.158749,7800.15,-46.2,-7.0,52.5,0.199988,0.68555
112.802694,41.158831,7798.07,-46.2,-7.0,52.5,0.199988,0.687673
112.802863,41.158926,7795.64,-46.2,-7.0,52.5,0.199988,0.689019
112.803038,41.159025,7793.11,-46.2,-7.1,52.5,0.199988,0.690542
112.803213,41.159124,7790.58,-46.2,-7.1,52.5,0.199988,0.692447
112.803394,41.159226,7787.96,-46.2,-7.1,52.5,0.172667,0.691657
112.80358,41.159332,7785.24,-46.2,-7.1,52.5,0.117097,0.688127
112.803766,41.159437,7782.53,-46.2,-7.1,52.4,0.061581,0.685323
112.803952,41.159543,7779.81,-46.2,-7.1,52.4,0.006011,0.683188
112.804087,41.159619,7777.83,-46.2,-7.1,52.4,0.037156,0.679348
112.804216,41.159692,7775.94,-46.2,-7.1,52.4,0.078793,0.677714
112.804344,41.159765,7774.05,-46.3,-7.2,52.4,0.120485,0.679495
112.804473,41.159838,7772.16,-46.3,-7.2,52.4,0.162121,0.6801
112.804606,41.159914,7770.2,-46.3,-7.2,52.4,0.199988,0.67921
112.804783,41.160015,7767.58,-46.3,-7.2,52.4,0.199988,0.675564
112.804959,41.160115,7764.96,-46.3,-7.3,52.3,0.199988,0.674225
112.805135,41.160215,7762.35,-46.3,-7.3,52.3,0.199988,0.679743
112.805332,41.160328,7759.41,-46.3,-7.3,52.3,0.199988,0.67987
112.805534,41.160443,7756.39,-46.3,-7.3,52.2,0.199988,0.679866
112.805736,41.160558,7753.37,-46.3,-7.3,52.2,0.199988,0.681309
112.805911,41.160658,7750.74,-46.3,-7.3,52.2,0.199988,0.680899
112.806059,41.160743,7748.51,-46.3,-7.3,52.2,0.199988,0.677655
112.806207,41.160827,7746.28,-46.3,-7.4,52.2,0.199988,0.679165
112.806355,41.160912,7744.05,-46.3,-7.4,52.2,0.199988,0.682424
112.806515,41.161004,7741.62,-46.3,-7.4,52.2,0.162832,0.681128
112.806677,41.161096,7739.16,-46.3,-7.4,52.1,0.121195,0.680154
112.806839,41.161189,7736.7,-46.3,-7.4,52.1,0.079503,0.680788
112.806992,41.161277,7734.36,-46.3,-7.4,52.1,0.037867,0.681436
112.80714,41.161362,7732.11,-46.3,-7.4,52.1,0.0,0.682472
112.807287,41.161446,7729.85,-46.3,-7.5,52.1,0.0,0.684234
112.807434,41.161531,7727.6,-46.3,-7.5,52.1,0.0,0.685899
112.807582,41.161616,7725.34,-46.3,-7.5,52.1,0.0,0.687358
112.807748,41.161711,7722.79,-46.3,-7.5,52.1,0.047975,0.685276
112.807918,41.161809,7720.15,-46.4,-7.6,52.0,0.108573,0.682458
112.808089,41.161908,7717.52,-46.4,-7.6,52.0,0.169225,0.679897
112.808238,41.161994,7715.21,-46.4,-7.6,52.0,0.200043,0.676338
112.808365,41.162067,7713.23,-46.4,-7.6,52.0,0.200043,0.670996
112.808493,41.162141,7711.25,-46.4,-7.6,52.0,0.200043,0.670082
112.80862,41.162214,7709.27,-46.4,-7.6,51.9,0.200043,0.670169
112.808747,41.162287,7707.28,-46.4,-7.6,51.9,0.200043,0.675662
112.808896,41.162373,7704.97,-46.4,-7.6,51.9,0.200043,0.680081
112.809076,41.162478,7702.13,-46.4,-7.6,51.9,0.200043,0.682689
112.809257,41.162582,7699.3,-46.4,-7.7,51.9,0.200043,0.685815
112.809438,41.162687,7696.45,-46.4,-7.7,51.9,0.200043,0.688528
112.809621,41.162793,7693.56,-46.4,-7.7,51.9,0.200043,0.683962
112.809804,41.162899,7690.67,-46.4,-7.7,51.8,0.200043,0.67999
112.809987,41.163005,7687.77,-46.4,-7.7,51.8,0.200043,0.676748
112.810131,41.163088,7685.49,-46.4,-7.7,51.8,0.152067,0.670298
112.810264,41.163166,7683.37,-46.4,-7.7,51.8,0.091415,0.662304
112.810397,41.163243,7681.24,-46.4,-7.8,51.7,0.030818,0.659078
112.81053,41.163321,7679.12,-46.4,-7.8,51.7,0.0,0.658388
112.810664,41.163398,7677.0,-46.4,-7.8,51.7,0.0,0.660745
112.810836,41.163498,7674.23,-46.4,-7.8,51.7,0.04191,0.662121
112.811025,41.163608,7671.19,-46.5,-7.9,51.7,0.102507,0.66365
112.811215,41.163719,7668.14,-46.5,-7.9,51.7,0.163105,0.666876
112.811404,41.163829,7665.09,-46.5,-7.9,51.7,0.199988,0.669031
112.811593,41.16394,7662.02,-46.5,-7.9,51.7,0.199988,0.668961
112.811783,41.16405,7658.96,-46.5,-7.9,51.6,0.199988,0.671602
