经度(°),纬度(°),高度(m),滚转(°),俯仰(°),航向(°),滚转率(°/s),转弯率(°/s)
111.902888,40.950569,9423.28,-178.7,-70.7,81.7,0.244985,6.489506
111.902918,40.950572,9417.39,-178.7,-70.9,81.7,0.199988,6.499127
111.902949,40.950576,9411.5,-178.7,-71.1,81.7,0.199988,6.536366
111.902989,40.95058,9403.34,-178.7,-71.2,81.7,0.241816,6.571116
111.903034,40.950585,9394.17,-178.6,-71.5,81.6,0.302413,6.606514
111.903079,40.95059,9385.0,-178.6,-71.7,81.6,0.363038,6.641789
111.903127,40.950595,9375.23,-178.6,-71.9,81.6,0.400003,6.656997
111.903177,40.9506,9364.53,-178.6,-72.2,81.6,0.400003,6.643901
111.903228,40.950606,9353.83,-178.6,-72.5,81.5,0.400003,6.634266
111.903278,40.950611,9343.23,-178.6,-72.7,81.5,0.400003,6.62422
111.903321,40.950616,9333.65,-178.6,-72.9,81.5,0.400003,6.579078
111.903364,40.950621,9324.08,-178.5,-73.1,81.5,0.400003,6.539137
111.903407,40.950625,9314.51,-178.5,-73.4,81.5,0.400003,6.504288
111.903441,40.950629,9306.87,-178.5,-73.5,81.5,0.430985,6.457971
111.903472,40.950632,9299.75,-178.5,-73.7,81.5,0.470218,6.406066
111.903503,40.950636,9292.62,-178.4,-73.9,81.4,0.509423,6.423403
111.903533,40.950639,9285.49,-178.4,-74.1,81.4,0.548655,6.443877
111.903564,40.950642,9278.37,-178.4,-74.2,81.4,0.587861,6.505115
111.903603,40.950647,9269.01,-178.4,-74.5,81.4,0.600018,6.547506
111.903646,40.950651,9258.66,-178.3,-74.7,81.3,0.600018,6.587827
111.903689,40.950656,9248.31,-178.3,-75.0,81.3,0.599991,6.63397
111.903729,40.95066,9238.42,-178.3,-75.2,81.3,0.599991,6.647593
111.903765,40.950665,9229.25,-178.3,-75.4,81.3,0.599991,6.604716
111.903801,40.950668,9220.09,-178.3,-75.6,81.3,0.599991,6.564014
111.903836,40.950672,9211.1,-178.3,-75.8,81.3,0.598051,6.522415
111.903863,40.950675,9203.85,-178.3,-76.0,81.3,0.576687,6.445784
111.903891,40.950679,9196.6,-178.3,-76.2,81.3,0.555294,6.387768
111.903918,40.950682,9189.36,-178.2,-76.3,81.2,0.53393,6.379893
111.903945,40.950685,9182.11,-178.2,-76.5,81.2,0.529422,6.437001
111.903972,40.950688,9174.86,-178.2,-76.7,81.2,0.529422,6.508484
111.904008,40.950691,9164.99,-178.2,-76.9,81.1,0.550595,6.552698
111.904043,40.950695,9155.09,-178.1,-77.1,81.1,0.57196,6.599941
111.904078,40.950699,9145.19,-178.1,-77.3,81.0,0.59338,6.650438
111.904116,40.950704,9134.16,-178.1,-77.6,81.0,0.641819,6.629863
111.904155,40.950708,9122.63,-178.0,-77.9,80.9,0.702417,6.58544
111.904194,40.950713,9111.1,-177.9,-78.1,80.9,0.763041,6.551745
111.90423,40.950717,9100.06,-177.9,-78.4,80.9,0.823639,6.508099
111.904263,40.95072,9089.79,-177.9,-78.6,80.9,0.884236,6.436692
111.904296,40.950724,9079.51,-177.8,-78.9,80.8,0.944861,6.416472
111.904328,40.950728,9069.54,-177.8,-79.1,80.8,0.999994,6.426519
111.904348,40.95073,9062.71,-177.8,-79.2,80.8,0.999994,6.426811
111.904369,40.950733,9055.87,-177.8,-79.4,80.7,0.999994,6.420288
111.90439,40.950735,9049.04,-177.7,-79.5,80.7,0.999994,6.414364
111.90441,40.950737,9042.2,-177.7,-79.7,80.6,0.999994,6.445561
111.904431,40.95074,9035.37,-177.7,-79.8,80.6,0.999994,6.483336
111.904462,40.950743,9024.38,-177.6,-80.0,80.5,1.060018,6.514315
111.904494,40.950747,9013.36,-177.6,-80.3,80.5,1.120615,6.549721
111.904525,40.950751,9002.33,-177.5,-80.5,80.4,1.181213,6.589365
111.904555,40.950754,8991.24,-177.4,-80.8,80.4,1.24181,6.562324
111.904584,40.950758,8980.12,-177.3,-81.0,80.3,1.302435,6.509453
111.904614,40.950761,8969.0,-177.3,-81.3,80.2,1.363033,6.463235
111.904639,40.950764,8959.46,-177.2,-81.5,80.2,1.406964,6.419721
111.904657,40.950766,8952.4,-177.1,-81.6,80.1,1.424805,6.369774
111.904674,40.950768,8945.34,-177.1,-81.8,80.1,1.442591,6.365122
111.904691,40.95077,8938.28,-177.1,-81.9,80.0,1.462371,6.388939
111.904709,40.950772,8931.21,-177.0,-82.1,79.9,1.501576,6.447338
111.90473,40.950775,8922.63,-177.0,-82.3,79.9,1.588374,6.489002
111.904758,40.950778,8910.32,-176.8,-82.6,79.8,1.791559,6.511168
111.904786,40.950782,8898.0,-176.7,-82.8,79.7,1.99477,6.542461
111.904815,40.950785,8885.69,-176.6,-83.1,79.6,2.197982,6.582513
111.904839,40.950788,8874.05,-176.5,-83.3,79.4,2.319997,6.532569
111.904864,40.950791,8862.42,-176.4,-83.6,79.3,2.441219,6.490034
111.904888,40.950794,8850.79,-176.2,-83.8,79.1,2.562414,6.456181
111.904905,40.950797,8842.36,-176.1,-84.0,79.0,2.609843,6.401275
111.904919,40.950798,8835.36,-176.0,-84.1,78.9,2.624104,6.328318
111.904932,40.9508,8828.36,-175.9,-84.3,78.8,2.638365,6.312852
111.904946,40.950802,8821.37,-175.8,-84.4,78.7,2.692952,6.310299
111.904959,40.950803,8814.37,-175.7,-84.5,78.6,2.810596,6.325114
111.904977,40.950806,8804.41,-175.6,-84.7,78.5,3.098638,6.323557
111.904999,40.950808,8792.39,-175.3,-85.0,78.3,3.505062,6.32292
111.90502,40.950811,8780.36,-175.1,-85.2,78.1,3.911458,6.385126
111.90504,40.950814,8768.77,-174.8,-85.5,77.8,4.287883,6.436045
111.905057,40.950816,8758.21,-174.5,-85.7,77.5,4.590925,6.451525
111.905074,40.950818,8747.65,-174.3,-86.0,77.3,4.89394,6.471991
111.905091,40.95082,8737.08,-174.0,-86.2,77.0,5.196954,6.49728
111.905108,40.950823,8724.97,-173.5,-86.4,76.5,5.920025,6.446829
111.905125,40.950825,8712.84,-173.0,-86.7,76.0,6.647304,6.402435
111.905143,40.950828,8700.71,-172.6,-86.9,75.6,7.374555,6.365064
111.905154,40.950829,8692.08,-172.1,-87.1,75.1,8.087108,6.317053
111.905163,40.950831,8685.03,-171.6,-87.2,74.6,8.792967,6.256471
111.905172,40.950832,8677.97,-171.2,-87.4,74.2,9.498826,6.240882
111.905181,40.950833,8670.92,-170.7,-87.5,73.7,10.204712,6.248497
111.90519,40.950834,8663.86,-170.3,-87.6,73.3,10.910599,6.29299
