经度(°),纬度(°),高度(m),滚转(°),俯仰(°),航向(°),滚转率(°/s),转弯率(°/s)
112.282474,40.959439,3576.16,58.7,11.8,2.0,4.246035,15.431381
112.282467,40.95955,3577.95,58.8,12.0,2.5,4.4225,15.588456
112.282459,40.95966,3579.74,59.0,12.3,3.0,4.598978,15.758897
112.282458,40.959766,3581.72,59.2,12.5,3.5,4.660259,15.68133
112.282456,40.959871,3583.7,59.4,12.7,4.0,4.72087,15.605584
112.282455,40.959977,3585.67,59.5,12.9,4.5,4.781474,15.533425
112.282458,40.960098,3588.11,59.8,13.2,5.1,4.94602,15.411586
112.282461,40.960227,3590.76,60.0,13.5,5.7,5.156356,15.305249
112.282465,40.960355,3593.4,60.3,13.8,6.3,5.366698,15.30615
112.28247,40.960463,3595.67,60.5,14.1,6.8,5.494122,15.306233
112.282475,40.960539,3597.37,60.6,14.2,7.2,5.494122,15.274384
112.282481,40.960615,3599.07,60.7,14.4,7.6,5.459165,15.304449
112.282487,40.96069,3600.78,60.9,14.5,8.0,5.40033,15.376094
112.282492,40.960766,3602.48,61.0,14.7,8.3,5.341522,15.540773
112.2825,40.960853,3604.5,61.2,14.9,8.8,5.326755,15.68132
112.282514,40.960968,3607.29,61.4,15.1,9.3,5.417651,15.802067
112.282527,40.961083,3610.08,61.6,15.4,9.9,5.508561,15.934009
112.282541,40.961198,3612.86,61.8,15.6,10.5,5.599485,16.076592
112.282554,40.961282,3615.07,62.0,15.8,10.9,5.611301,16.013048
112.282568,40.961366,3617.27,62.2,16.0,11.4,5.622666,15.939042
112.282582,40.96145,3619.47,62.4,16.2,11.8,5.634018,15.855544
112.282595,40.961534,3621.68,62.5,16.3,12.2,5.561236,15.860765
112.28261,40.96162,3623.95,62.7,16.5,12.7,5.454084,15.902747
112.282629,40.961712,3626.54,62.9,16.7,13.2,5.358119,15.925377
112.282648,40.961805,3629.13,63.1,16.9,13.7,5.345087,15.949703
112.282667,40.961897,3631.72,63.3,17.1,14.2,5.459452,15.975783
112.282693,40.962007,3634.94,63.6,17.3,14.8,5.666871,16.036197
112.282724,40.96213,3638.6,63.8,17.6,15.4,5.937811,16.125414
112.282755,40.962252,3642.25,64.1,17.8,16.1,6.208765,16.22228
112.282785,40.962368,3645.75,64.4,18.1,16.7,6.417823,16.25609
112.282814,40.962466,3648.87,64.6,18.2,17.2,6.478434,16.128492
112.282843,40.962564,3651.99,64.9,18.4,17.8,6.539032,16.009131
112.282873,40.962663,3655.11,65.1,18.6,18.3,6.599643,15.89849
112.282899,40.962738,3657.64,65.3,18.7,18.7,6.599998,15.780623
