经度(°),纬度(°),高度(m),滚转(°),俯仰(°),航向(°),滚转率(°/s),转弯率(°/s)
112.04968,40.911089,8999.83,-1.1,1.3,70.8,0.0,0.037914
112.049775,40.911114,8999.8,-1.1,1.3,70.8,0.0,0.038036
112.049869,40.911139,8999.77,-1.1,1.3,70.8,0.0,0.038414
112.049963,40.911163,8999.75,-1.1,1.3,70.8,0.0,0.037963
112.050057,40.911188,8999.72,-1.1,1.3,70.8,0.0,0.037406
112.050194,40.911224,8999.68,-1.1,1.3,70.8,0.0,0.037342
112.050331,40.91126,8999.63,-1.1,1.3,70.8,0.0,0.037552
112.050468,40.911296,8999.59,-1.1,1.3,70.8,0.0,0.03785
112.050601,40.911331,8999.55,-1.1,1.3,70.8,0.0,0.03732
112.050732,40.911365,8999.52,-1.1,1.3,70.8,0.0,0.036663
112.050863,40.9114,8999.48,-1.1,1.3,70.8,0.0,0.036666
112.050977,40.91143,8999.45,-1.1,1.3,70.8,0.0,0.036552
112.051066,40.911453,8999.42,-1.1,1.3,70.8,0.0,0.036735
112.051154,40.911476,8999.4,-1.1,1.3,70.8,0.0,0.036828
112.051243,40.9115,8999.37,-1.1,1.3,70.8,0.0,0.037027
112.051332,40.911523,8999.35,-1.1,1.3,70.8,0.0,0.036804
112.051432,40.911549,8999.32,-1.1,1.3,70.8,0.0,0.036547
112.05156,40.911583,8999.28,-1.1,1.3,70.8,0.0,0.036211
112.051689,40.911617,8999.24,-1.1,1.3,70.8,0.0,0.036448
112.051817,40.911651,8999.2,-1.1,1.3,70.8,0.0,0.0368
112.051955,40.911687,8999.16,-1.1,1.3,70.8,0.0,0.03676
112.052093,40.911723,8999.12,-1.1,1.3,70.8,0.0,0.036911
112.052231,40.91176,8999.08,-1.1,1.3,70.8,0.0,0.037032
112.052351,40.911791,8999.05,-1.1,1.3,70.8,0.0,0.0367
112.052462,40.91182,8999.02,-1.1,1.3,70.8,0.0,0.035971
112.052574,40.91185,8998.99,-1.1,1.3,70.8,0.0,0.035382
112.05268,40.911878,8998.96,-1.1,1.3,70.8,0.0,0.034801
112.052778,40.911904,8998.93,-1.1,1.3,70.8,0.0,0.034196
112.052876,40.911929,8998.9,-1.1,1.3,70.8,0.0,0.034113
112.052974,40.911955,8998.88,-1.1,1.3,70.8,0.0,0.034068
112.053072,40.911981,8998.85,-1.1,1.3,70.8,0.0,0.034728
112.053176,40.912008,8998.82,-1.1,1.3,70.8,0.0,0.03538
112.053297,40.91204,8998.79,-1.1,1.3,70.8,0.0,0.035955
112.053417,40.912072,8998.75,-1.1,1.3,70.8,0.0,0.036667
112.053538,40.912103,8998.72,-1.1,1.3,70.8,0.0,0.037273
112.053682,40.912141,8998.68,-1.1,1.3,70.8,0.0,0.036416
112.053826,40.912179,8998.64,-1.1,1.3,70.8,0.0,0.035466
112.053971,40.912217,8998.6,-1.1,1.3,70.8,0.0,0.034741
112.054078,40.912246,8998.57,-1.1,1.3,70.8,0.0,0.034384
112.054169,40.91227,8998.55,-1.1,1.3,70.8,0.0,0.034282
112.054259,40.912293,8998.52,-1.1,1.3,70.8,0.0,0.03486
112.05435,40.912317,8998.5,-1.1,1.3,70.8,0.0,0.03559
112.05444,40.912341,8998.47,-1.1,1.3,70.8,0.0,0.03616
112.054561,40.912373,8998.44,-1.1,1.3,70.8,0.0,0.036508
112.054686,40.912406,8998.41,-1.1,1.3,70.8,0.0,0.036601
112.05481,40.912438,8998.37,-1.1,1.3,70.8,0.0,0.036861
112.05493,40.91247,8998.34,-1.1,1.3,70.8,0.0,0.036954
112.05504,40.912499,8998.31,-1.1,1.3,70.8,0.0,0.036634
112.05515,40.912528,8998.29,-1.1,1.4,70.8,0.0,0.036246
112.05526,40.912557,8998.26,-1.1,1.4,70.8,0.0,0.035905
112.055397,40.912593,8998.22,-1.1,1.4,70.8,0.0,0.03545
112.055534,40.912629,8998.19,-1.1,1.4,70.8,0.0,0.034952
112.055672,40.912665,8998.15,-1.1,1.4,70.8,0.0,0.034565
112.055778,40.912694,8998.12,-1.1,1.4,70.8,0.0,0.03485
112.055872,40.912718,8998.1,-1.1,1.4,70.8,0.0,0.035563
112.055966,40.912743,8998.07,-1.1,1.4,70.8,0.0,0.036633
112.056059,40.912768,8998.05,-1.1,1.4,70.8,0.0,0.037625
112.056153,40.912792,8998.02,-1.1,1.4,70.8,0.0,0.038422
112.056285,40.912827,8997.99,-1.1,1.4,70.8,0.0,0.038189
112.056421,40.912863,8997.95,-1.1,1.4,70.8,0.0,0.037865
112.056558,40.912899,8997.92,-1.1,1.4,70.8,0.0,0.037579
112.056692,40.912934,8997.88,-1.1,1.4,70.8,0.0,0.037244
112.056823,40.912969,8997.85,-1.1,1.4,70.8,0.0,0.036821
112.056954,40.913003,8997.82,-1.1,1.4,70.8,0.0,0.036461
112.057084,40.913038,8997.79,-1.1,1.4,70.8,0.0,0.036164
112.057173,40.913061,8997.77,-1.1,1.4,70.8,0.0,0.036398
112.057261,40.913084,8997.74,-1.1,1.4,70.8,0.0,0.036649
112.05735,40.913108,8997.72,-1.1,1.4,70.8,0.0,0.036757
