经度(°),纬度(°),高度(m),滚转(°),俯仰(°),航向(°),滚转率(°/s),转弯率(°/s)
112.381792,41.006531,8612.64,1.8,-7.5,68.1,0.0,0.039069
112.381976,41.006588,8609.97,1.8,-7.5,68.1,0.0,0.039214
112.382147,41.00664,8607.5,1.8,-7.5,68.1,0.0,0.039549
112.382312,41.00669,8605.13,1.8,-7.5,68.1,0.0,0.039791
112.382476,41.00674,8602.75,1.8,-7.5,68.1,0.0,0.040165
112.382638,41.006789,8600.42,1.8,-7.5,68.1,0.0,0.040213
112.382793,41.006837,8598.18,1.8,-7.5,68.1,0.0,0.039799
112.382949,41.006884,8595.93,1.8,-7.5,68.1,0.0,0.039328
112.383103,41.006931,8593.72,1.8,-7.5,68.1,0.0,0.038913
112.383236,41.006972,8591.79,1.8,-7.5,68.1,0.0,0.038994
112.38337,41.007013,8589.86,1.8,-7.5,68.1,0.0,0.03887
112.383504,41.007053,8587.93,1.8,-7.5,68.1,0.0,0.038713
112.383637,41.007094,8586.0,1.8,-7.5,68.1,0.0,0.038997
112.383771,41.007135,8584.07,1.8,-7.5,68.1,0.0,0.039328
112.383935,41.007185,8581.71,1.8,-7.5,68.1,0.0,0.039395
112.384099,41.007235,8579.34,1.8,-7.5,68.1,0.0,0.039452
112.384264,41.007285,8576.97,1.8,-7.5,68.1,0.0,0.039601
112.384442,41.00734,8574.41,1.8,-7.5,68.1,0.0,0.039704
112.384626,41.007396,8571.75,1.8,-7.5,68.1,0.0,0.03974
112.38481,41.007452,8569.1,1.8,-7.5,68.1,0.0,0.039811
112.38498,41.007504,8566.64,1.8,-7.5,68.1,0.0,0.040221
112.38513,41.007549,8564.49,1.8,-7.5,68.1,0.0,0.040688
112.385279,41.007595,8562.33,1.8,-7.5,68.1,0.0,0.041499
112.385431,41.007641,8560.15,1.8,-7.5,68.1,0.0,0.042528
112.385602,41.007693,8557.68,1.8,-7.5,68.1,0.0,0.042727
112.385774,41.007745,8555.21,1.8,-7.5,68.1,0.0,0.042882
112.385945,41.007798,8552.74,1.8,-7.5,68.1,0.0,0.043134
112.386066,41.007834,8551.0,1.8,-7.5,68.1,0.0,0.043215
112.386173,41.007867,8549.46,1.8,-7.5,68.1,0.0,0.043088
112.38628,41.0079,8547.92,1.8,-7.5,68.1,0.0,0.04266
112.386387,41.007932,8546.38,1.8,-7.5,68.1,0.0,0.042185
112.386494,41.007965,8544.83,1.8,-7.5,68.1,0.0,0.041807
112.386655,41.008014,8542.52,1.8,-7.5,68.1,0.0,0.041768
112.386838,41.00807,8539.88,1.8,-7.5,68.1,0.0,0.042217
112.387022,41.008126,8537.23,1.8,-7.5,68.1,0.0,0.042612
112.387191,41.008177,8534.8,1.8,-7.5,68.1,0.0,0.042851
112.387338,41.008222,8532.7,1.8,-7.5,68.1,0.0,0.042878
112.387484,41.008266,8530.59,1.8,-7.5,68.1,0.0,0.042903
112.38763,41.008311,8528.49,1.8,-7.5,68.1,0.0,0.043029
112.387777,41.008355,8526.38,1.8,-7.5,68.1,0.0,0.042825
112.387923,41.0084,8524.29,1.8,-7.5,68.1,0.0,0.04302
112.388068,41.008444,8522.21,1.8,-7.5,68.1,0.0,0.043487
112.388212,41.008488,8520.12,1.8,-7.5,68.1,0.0,0.044088
112.388357,41.008532,8518.04,1.8,-7.5,68.1,0.0,0.044599
112.388535,41.008586,8515.49,1.8,-7.5,68.1,0.0,0.044964
112.388712,41.00864,8512.94,1.8,-7.5,68.1,0.0,0.045321
112.388889,41.008694,8510.39,1.8,-7.5,68.1,0.0,0.045661
112.389041,41.00874,8508.21,1.8,-7.5,68.1,0.0,0.045273
112.389182,41.008783,8506.18,1.8,-7.5,68.1,0.0,0.044599
112.389323,41.008826,8504.16,1.8,-7.5,68.1,0.0,0.043958
112.389464,41.008869,8502.14,1.8,-7.5,68.1,0.0,0.043285
112.389605,41.008912,8500.12,1.8,-7.5,68.1,0.0,0.042974
112.389774,41.008963,8497.69,1.8,-7.5,68.1,0.0,0.042731
112.389963,41.00902,8494.98,1.8,-7.5,68.1,0.0,0.042711
112.390152,41.009078,8492.27,1.8,-7.5,68.1,0.0,0.042756
112.39034,41.009135,8489.56,1.8,-7.5,68.1,0.0,0.042951
112.390529,41.009193,8486.85,1.8,-7.5,68.1,0.0,0.04282
112.390718,41.00925,8484.14,1.8,-7.5,68.1,0.0,0.043245
112.390907,41.009308,8481.43,1.8,-7.5,68.1,0.0,0.04392
112.391037,41.009347,8479.57,1.8,-7.5,68.1,0.0,0.044651
112.391166,41.009386,8477.71,1.8,-7.5,68.1,0.0,0.045434
112.391295,41.009426,8475.86,1.8,-7.5,68.1,0.0,0.04621
112.391458,41.009475,8473.51,1.8,-7.5,68.1,0.0,0.04584
112.391637,41.00953,8470.95,1.8,-7.5,68.1,0.0,0.045
112.391816,41.009584,8468.39,1.8,-7.5,68.1,0.0,0.044881
112.39198,41.009634,8466.04,1.8,-7.5,68.1,0.0,0.045139
112.392122,41.009677,8464.02,1.8,-7.5,68.1,0.0,0.045877
112.392263,41.00972,8461.99,1.8,-7.5,68.1,0.0,0.046096
112.392404,41.009763,8459.96,1.8,-7.5,68.1,0.0,0.046009
112.392546,41.009806,8457.94,1.8,-7.5,68.1,0.0,0.046092
112.392702,41.009853,8455.7,1.8,-7.5,68.1,0.017824,0.045924
112.392893,41.009911,8452.96,1.8,-7.5,68.1,0.07843,0.045525
112.393085,41.009969,8450.22,1.9,-7.5,68.1,0.139036,0.045763
112.393276,41.010028,8447.48,1.9,-7.5,68.1,0.199642,0.046302
112.3934,41.010065,8445.71,1.9,-7.5,68.1,0.2,0.046087
112.393523,41.010103,8443.95,1.9,-7.5,68.1,0.2,0.045994
112.393646,41.01014,8442.18,1.9,-7.4,68.2,0.2,0.045728
112.39377,41.010177,8440.42,1.9,-7.4,68.2,0.2,0.045772
112.393898,41.010216,8438.58,1.9,-7.4,68.2,0.2,0.046281
112.394049,41.010262,8436.43,1.9,-7.4,68.2,0.2,0.046938
112.394199,41.010308,8434.28,1.9,-7.4,68.2,0.2,0.047676
112.394349,41.010354,8432.12,1.9,-7.4,68.2,0.2,0.048328
112.394538,41.010411,8429.43,1.9,-7.4,68.2,0.2,0.048411
112.394752,41.010475,8426.37,1.9,-7.4,68.2,0.2,0.047961
112.394966,41.01054,8423.31,1.9,-7.4,68.2,0.2,0.047686
112.395152,41.010597,8420.65,1.9,-7.4,68.2,0.182177,0.04743
112.395271,41.010633,8418.94,1.9,-7.4,68.2,0.121571,0.046752
112.395391,41.010669,8417.24,1.9,-7.4,68.2,0.060965,0.046116
112.39551,41.010706,8415.53,1.9,-7.4,68.2,0.000359,0.045588
112.39563,41.010742,8413.82,1.9,-7.4,68.2,0.0,0.045307
112.395775,41.010786,8411.75,1.9,-7.4,68.2,0.0,0.045384
112.395946,41.010838,8409.3,1.9,-7.4,68.2,0.0,0.045697
112.396118,41.01089,8406.85,1.9,-7.4,68.2,0.0,0.046453
112.396293,41.010943,8404.35,1.9,-7.4,68.2,0.0,0.047106
112.396486,41.011002,8401.6,1.9,-7.4,68.2,0.0,0.04666
112.396678,41.01106,8398.86,1.9,-7.4,68.2,0.0,0.046213
112.396871,41.011118,8396.11,1.9,-7.4,68.2,0.0,0.045796
112.397023,41.011164,8393.95,1.9,-7.4,68.2,0.0,0.045786
112.397147,41.011202,8392.17,1.9,-7.4,68.2,0.0,0.046107
112.397271,41.01124,8390.4,1.9,-7.4,68.2,0.0,0.046397
112.397396,41.011278,8388.62,1.9,-7.4,68.2,0.0,0.046682
112.39752,41.011315,8386.84,1.9,-7.4,68.2,0.0,0.046942
112.397682,41.011364,8384.54,1.9,-7.4,68.2,0.0,0.046486
112.397854,41.011417,8382.09,1.9,-7.4,68.2,0.0,0.045949
112.398026,41.011469,8379.64,1.9,-7.4,68.2,0.0,0.046052
112.398207,41.011524,8377.05,1.9,-7.4,68.2,0.0,0.046436
112.398398,41.011582,8374.33,1.9,-7.4,68.2,0.0,0.047072
112.39859,41.01164,8371.61,1.9,-7.4,68.2,0.0,0.047669
112.398775,41.011696,8368.97,1.9,-7.4,68.2,0.0,0.047871
112.398935,41.011744,8366.68,1.9,-7.4,68.2,0.0,0.04736
112.399096,41.011793,8364.39,1.9,-7.4,68.2,0.0,0.046963
112.399257,41.011842,8362.11,1.9,-7.4,68.2,0.0,0.046422
112.399404,41.011886,8360.01,1.9,-7.4,68.2,0.0,0.046039
112.399542,41.011928,8358.04,1.9,-7.4,68.2,0.0,0.04579
112.399681,41.01197,8356.07,1.9,-7.4,68.2,0.0,0.045799
112.39982,41.012012,8354.1,1.9,-7.4,68.2,0.0,0.045851
112.399958,41.012054,8352.13,1.9,-7.4,68.2,0.0,0.046492
112.400108,41.0121,8349.98,1.9,-7.4,68.2,0.0,0.046886
112.400262,41.012146,8347.8,1.9,-7.4,68.2,0.0,0.047104
112.400415,41.012193,8345.62,1.9,-7.4,68.2,0.0,0.047343
112.40058,41.012242,8343.27,1.9,-7.4,68.2,0.0,0.04712
112.400756,41.012296,8340.77,1.9,-7.4,68.2,0.0,0.04667
112.400932,41.012349,8338.27,1.9,-7.4,68.2,0.0,0.046251
112.401101,41.0124,8335.87,1.9,-7.4,68.2,0.0,0.045924
112.401237,41.012441,8333.94,1.9,-7.4,68.2,0.0,0.045532
112.401373,41.012483,8332.0,1.9,-7.4,68.2,0.0,0.044982
112.40151,41.012524,8330.06,1.9,-7.4,68.2,0.0,0.0446
112.401646,41.012565,8328.13,1.9,-7.4,68.2,0.0,0.044158
112.401788,41.012608,8326.11,1.9,-7.4,68.2,0.0,0.043792
112.401986,41.012668,8323.3,1.9,-7.4,68.2,0.0,0.043886
112.402183,41.012728,8320.5,1.9,-7.4,68.2,0.0,0.04426
112.402381,41.012788,8317.7,1.9,-7.4,68.2,0.0,0.044588
112.402552,41.012839,8315.27,1.9,-7.4,68.2,0.0,0.044323
112.402715,41.012889,8312.94,1.9,-7.4,68.2,0.0,0.044004
112.402879,41.012938,8310.62,1.9,-7.4,68.2,0.0,0.043732
112.403056,41.012992,8308.11,1.9,-7.4,68.2,0.0,0.043364
112.403245,41.013049,8305.43,1.9,-7.4,68.2,0.0,0.042896
112.403435,41.013106,8302.74,1.9,-7.4,68.2,0.0,0.042411
112.403612,41.01316,8300.23,1.9,-7.4,68.2,0.0,0.042015
112.403741,41.013199,8298.4,1.9,-7.4,68.2,0.0,0.041967
112.40387,41.013238,8296.57,1.9,-7.4,68.2,0.0,0.041912
112.403999,41.013277,8294.74,1.9,-7.4,68.2,0.0,0.042124
112.404128,41.013316,8292.91,1.9,-7.4,68.2,0.0,0.042602
112.404262,41.013357,8291.0,1.9,-7.4,68.2,0.0,0.042861
112.404446,41.013412,8288.4,1.9,-7.4,68.2,0.0,0.042795
112.40463,41.013468,8285.79,1.9,-7.4,68.2,0.0,0.04289
112.404814,41.013523,8283.19,1.9,-7.4,68.2,0.0,0.042838
112.404986,41.013576,8280.75,1.9,-7.4,68.2,0.0,0.042749
112.405155,41.013627,8278.35,1.9,-7.4,68.2,0.0,0.042433
112.405325,41.013678,8275.95,1.9,-7.4,68.2,0.0,0.042444
112.405481,41.013725,8273.74,1.9,-7.4,68.2,0.0,0.042307
112.405624,41.013768,8271.72,1.9,-7.4,68.2,0.0,0.041821
112.405766,41.013811,8269.69,1.9,-7.4,68.2,0.0,0.041486
112.405909,41.013855,8267.67,1.9,-7.4,68.3,0.0,0.041337
112.406052,41.013898,8265.65,1.9,-7.4,68.3,0.0,0.041623
112.406203,41.013943,8263.51,1.9,-7.4,68.3,0.0,0.042255
112.406365,41.013992,8261.21,1.9,-7.4,68.3,0.0,0.042985
112.406528,41.014041,8258.91,1.9,-7.4,68.3,0.0,0.043657
112.406688,41.01409,8256.65,1.9,-7.4,68.3,0.0,0.044287
112.406825,41.014131,8254.71,1.9,-7.4,68.3,0.0,0.043509
112.406961,41.014172,8252.78,1.9,-7.4,68.3,0.0,0.042695
112.407098,41.014214,8250.85,1.9,-7.4,68.3,0.0,0.041802
112.407235,41.014255,8248.92,1.9,-7.4,68.3,0.0,0.041389
112.407371,41.014296,8246.98,1.9,-7.4,68.3,0.0,0.041178
112.40754,41.014347,8244.59,1.9,-7.4,68.3,0.0,0.041518
112.40771,41.014398,8242.2,1.9,-7.4,68.3,0.0,0.041687
112.407879,41.01445,8239.81,1.9,-7.4,68.3,0.0,0.041836
112.40807,41.014507,8237.11,1.9,-7.4,68.3,0.0,0.041971
112.408271,41.014568,8234.26,1.9,-7.4,68.3,0.0,0.042308
112.408472,41.014629,8231.42,1.9,-7.4,68.3,0.0,0.042867
112.408668,41.014688,8228.66,1.9,-7.4,68.3,0.0,0.043259
112.408855,41.014744,8226.02,1.9,-7.4,68.3,0.0,0.043155
112.409042,41.014801,8223.37,1.9,-7.4,68.3,0.0,0.043017
112.409223,41.014855,8220.82,1.9,-7.4,68.3,0.0,0.043081
112.409343,41.014891,8219.13,1.9,-7.4,68.3,0.0,0.042754
112.409463,41.014927,8217.44,1.9,-7.4,68.3,0.0,0.042275
