经度(°),纬度(°),高度(m),滚转(°),俯仰(°),航向(°),滚转率(°/s),转弯率(°/s)
112.209179,41.040804,10029.32,-88.9,25.6,334.7,7.430645,2.171989
112.209146,41.04086,10032.44,-89.1,25.6,334.7,7.304751,2.158551
112.209119,41.040906,10034.93,-89.3,25.5,334.6,7.112194,2.141357
112.209092,41.040951,10037.43,-89.4,25.5,334.6,6.919692,2.138179
112.209066,41.040996,10039.93,-89.6,25.4,334.6,6.736042,2.141367
112.209039,41.041041,10042.43,-89.8,25.3,334.5,6.589002,2.152972
112.209006,41.041096,10045.44,-90.0,25.3,334.5,6.541846,2.16119
112.208965,41.041166,10049.25,-90.3,25.2,334.5,6.647905,2.168504
112.208924,41.041236,10053.05,-90.6,25.1,334.4,6.803579,2.185208
112.208882,41.041305,10056.84,-90.9,25.0,334.4,6.987174,2.206022
112.208842,41.041372,10060.46,-91.2,24.9,334.4,7.115964,2.200121
112.208802,41.041439,10064.09,-91.5,24.9,334.3,7.244754,2.197296
112.208762,41.041506,10067.71,-91.7,24.8,334.3,7.373544,2.19738
112.208719,41.041577,10071.51,-92.0,24.7,334.3,7.399991,2.182265
112.208676,41.041649,10075.36,-92.3,24.6,334.2,7.399991,2.164347
112.208632,41.041721,10079.21,-92.6,24.5,334.2,7.399991,2.165821
112.208596,41.041781,10082.4,-92.8,24.5,334.2,7.419389,2.164583
112.208567,41.041829,10084.91,-93.0,24.4,334.2,7.458621,2.155928
112.208539,41.041876,10087.41,-93.2,24.4,334.2,7.497799,2.156049
112.20851,41.041923,10089.92,-93.4,24.3,334.1,7.537032,2.160344
112.208481,41.041971,10092.42,-93.6,24.2,334.1,7.576264,2.17396
112.208447,41.042027,10095.38,-93.8,24.2,334.1,7.576046,2.175483
112.208404,41.042097,10099.03,-94.1,24.1,334.1,7.515448,2.164535
112.208362,41.042167,10102.68,-94.4,24.1,334.0,7.454851,2.163323
112.20832,41.042236,10106.3,-94.6,24.0,334.0,7.399991,2.168829
112.20828,41.0423,10109.61,-94.9,23.9,334.0,7.399991,2.156214
112.208241,41.042364,10112.91,-95.2,23.8,333.9,7.399991,2.151713
112.208202,41.042428,10116.21,-95.4,23.7,333.9,7.399991,2.162617
112.208171,41.042478,10118.78,-95.6,23.7,333.9,7.246995,2.161356
112.208142,41.042525,10121.17,-95.8,23.6,333.9,7.054493,2.154563
112.208113,41.042572,10123.55,-96.0,23.5,333.8,6.861936,2.15785
112.208085,41.042618,10125.93,-96.2,23.5,333.8,6.745276,2.169454
112.208056,41.042665,10128.31,-96.3,23.4,333.8,6.706098,2.189836
112.208017,41.042727,10131.46,-96.6,23.3,333.8,6.7585,2.207895
112.207975,41.042796,10134.94,-96.8,23.2,333.7,6.851226,2.225972
112.207932,41.042865,10138.42,-97.1,23.2,333.7,6.943898,2.245617
112.207887,41.042937,10142.02,-97.3,23.1,333.7,6.928271,2.251604
112.20784,41.043013,10145.8,-97.5,23.0,333.7,6.746424,2.236865
112.207793,41.043089,10149.58,-97.6,23.0,333.7,6.564577,2.225897
