经度(°),纬度(°),高度(m),滚转(°),俯仰(°),航向(°),滚转率(°/s),转弯率(°/s)
112.999328,41.18481,8381.68,128.1,-10.0,259.3,1.810656,1.885723
112.999241,41.184799,8380.12,128.2,-10.1,259.3,1.719732,1.856581
112.999155,41.184787,8378.56,128.2,-10.1,259.2,1.628836,1.838703
112.999071,41.184776,8377.02,128.2,-10.1,259.2,1.570807,1.813724
112.998988,41.184765,8375.5,128.3,-10.2,259.1,1.527995,1.785772
112.998905,41.184754,8373.98,128.3,-10.3,259.1,1.485238,1.770813
112.998822,41.184742,8372.46,128.3,-10.3,259.1,1.443793,1.762306
112.998739,41.184731,8370.94,128.4,-10.4,259.0,1.404587,1.761508
112.998645,41.184718,8369.21,128.4,-10.4,259.0,1.354973,1.757426
112.998544,41.184704,8367.33,128.4,-10.5,259.0,1.297955,1.751702
112.998442,41.18469,8365.46,128.5,-10.6,258.9,1.240909,1.746755
112.998342,41.184676,8363.61,128.5,-10.6,258.9,1.20001,1.741335
112.998248,41.184663,8361.85,128.6,-10.6,258.8,1.20001,1.734054
112.998153,41.18465,8360.09,128.6,-10.7,258.8,1.20001,1.726889
112.998058,41.184636,8358.33,128.7,-10.7,258.7,1.20001,1.719662
112.997966,41.184623,8356.59,128.7,-10.8,258.7,1.199982,1.699322
112.997873,41.18461,8354.86,128.8,-10.8,258.6,1.20001,1.678687
112.997781,41.184597,8353.12,128.8,-10.9,258.6,1.199982,1.657669
112.997688,41.184583,8351.38,128.8,-10.9,258.6,1.20001,1.639996
112.997596,41.18457,8349.63,128.9,-11.0,258.5,1.199982,1.624421
112.997504,41.184556,8347.88,128.9,-11.0,258.5,1.199982,1.6215
112.997411,41.184543,8346.13,128.9,-11.0,258.5,1.20001,1.623551
112.997319,41.184529,8344.38,129.0,-11.1,258.4,1.20001,1.630677
112.997231,41.184517,8342.69,129.0,-11.1,258.4,1.20001,1.631627
112.997145,41.184504,8341.04,129.0,-11.1,258.4,1.199982,1.628161
112.997058,41.184491,8339.4,129.1,-11.2,258.3,1.199982,1.624627
112.996959,41.184476,8337.5,129.1,-11.2,258.3,1.182852,1.615617
112.996827,41.184456,8334.93,129.1,-11.3,258.2,1.122227,1.594729
112.996694,41.184436,8332.37,129.2,-11.3,258.2,1.06163,1.577305
112.996562,41.184416,8329.81,129.2,-11.4,258.1,1.001033,1.563589
112.996493,41.184406,8328.48,129.2,-11.4,258.1,0.978985,1.553144
112.996426,41.184395,8327.16,129.2,-11.5,258.1,0.957565,1.544649
112.996359,41.184385,8325.84,129.3,-11.5,258.0,0.936173,1.547247
112.996291,41.184375,8324.53,129.3,-11.6,258.0,0.902623,1.552475
112.996224,41.184365,8323.21,129.3,-11.6,258.0,0.863418,1.558107
112.996128,41.18435,8321.32,129.3,-11.6,258.0,0.843091,1.556311
112.996028,41.184334,8319.35,129.4,-11.7,257.9,0.825251,1.554507
112.995928,41.184319,8317.38,129.4,-11.7,257.9,0.807438,1.553399
112.995818,41.184301,8315.2,129.4,-11.7,257.9,0.835332,1.547143
112.995701,41.184283,8312.86,129.5,-11.8,257.8,0.895957,1.538282
112.995584,41.184264,8310.53,129.6,-11.9,257.7,0.956582,1.531249
112.995474,41.184247,8308.33,129.6,-11.9,257.7,0.996333,1.522504
112.995384,41.184233,8306.51,129.6,-11.9,257.7,0.983356,1.505682
112.995294,41.184218,8304.69,129.7,-12.0,257.6,0.970351,1.491065
112.995204,41.184204,8302.87,129.7,-12.0,257.6,0.957374,1.479453
112.995114,41.184189,8301.04,129.7,-12.1,257.6,0.965406,1.474825
112.995024,41.184175,8299.22,129.7,-12.1,257.6,0.973821,1.472875
112.994934,41.18416,8297.4,129.7,-12.1,257.6,0.982236,1.483193
112.994844,41.184146,8295.58,129.8,-12.2,257.5,0.990623,1.496963
112.994754,41.184131,8293.75,129.8,-12.2,257.5,0.999038,1.511062
112.994649,41.184114,8291.61,129.8,-12.2,257.4,0.999994,1.506565
112.994543,41.184097,8289.42,129.9,-12.3,257.4,1.000022,1.500388
112.994437,41.184079,8287.23,129.9,-12.3,257.3,0.999994,1.495308
112.994337,41.184063,8285.17,129.9,-12.3,257.3,0.964669,1.497805
112.994242,41.184047,8283.19,129.9,-12.3,257.3,0.904044,1.504084
112.994147,41.184031,8281.22,130.0,-12.4,257.2,0.843419,1.509723
112.994057,41.184016,8279.35,130.0,-12.4,257.2,0.797602,1.50865
112.993982,41.184004,8277.78,130.0,-12.5,257.2,0.789215,1.492196
112.993907,41.183991,8276.21,130.0,-12.5,257.2,0.7808,1.473458
112.993832,41.183979,8274.64,130.1,-12.5,257.1,0.772412,1.4523
112.993757,41.183966,8273.07,130.1,-12.6,257.1,0.763998,1.455131
112.993676,41.183952,8271.36,130.1,-12.6,257.1,0.770609,1.459085
112.993568,41.183934,8269.08,130.2,-12.6,257.1,0.844184,1.467799
112.993461,41.183916,8266.81,130.2,-12.7,257.0,0.917786,1.476862
112.993353,41.183898,8264.53,130.3,-12.7,257.0,0.991388,1.486525
112.993252,41.18388,8262.37,130.3,-12.7,256.9,0.999994,1.483704
112.993151,41.183863,8260.23,130.4,-12.8,256.9,0.999994,1.479037
112.993051,41.183846,8258.08,130.4,-12.8,256.8,0.999994,1.474547
112.992958,41.18383,8256.07,130.4,-12.8,256.8,0.987536,1.465221
112.992869,41.183814,8254.15,130.4,-12.9,256.8,0.966144,1.451415
112.992779,41.183799,8252.23,130.5,-12.9,256.7,0.944779,1.437179
112.99269,41.183783,8250.3,130.5,-12.9,256.7,0.929425,1.42691
112.992601,41.183768,8248.38,130.5,-13.0,256.7,0.929425,1.42917
112.992514,41.183752,8246.48,130.5,-13.0,256.7,0.939752,1.433271
112.992427,41.183737,8244.59,130.5,-13.0,256.7,0.961117,1.437866
112.99234,41.183722,8242.69,130.6,-13.1,256.6,0.982536,1.441079
112.992246,41.183705,8240.65,130.6,-13.1,256.6,0.988929,1.442297
112.992121,41.183683,8237.89,130.6,-13.2,256.5,0.928305,1.436946
112.991995,41.183661,8235.13,130.7,-13.2,256.5,0.867707,1.433903
112.99187,41.183639,8232.37,130.7,-13.3,256.4,0.80711,1.433341
112.991775,41.183622,8230.27,130.7,-13.3,256.4,0.800006,1.429157
112.991684,41.183605,8228.24,130.8,-13.4,256.3,0.800006,1.423645
112.991593,41.183589,8226.22,130.8,-13.4,256.3,0.800006,1.417298
112.991483,41.183569,8223.76,130.8,-13.4,256.3,0.812465,1.4107
112.991359,41.183547,8220.98,130.8,-13.4,256.3,0.833857,1.4061
112.991235,41.183524,8218.2,130.9,-13.5,256.2,0.855222,1.403433
112.991124,41.183504,8215.71,130.9,-13.5,256.2,0.881668,1.402699
112.991047,41.18349,8213.96,131.0,-13.6,256.2,0.920873,1.399906
112.990969,41.183476,8212.21,131.0,-13.6,256.2,0.949779,1.400353
112.990892,41.183462,8210.46,131.0,-13.6,256.1,0.967592,1.404226
112.990814,41.183448,8208.71,131.1,-13.7,256.1,0.985405,1.407754
112.990729,41.183432,8206.77,131.1,-13.7,256.1,0.999994,1.408243
112.990606,41.183409,8203.95,131.1,-13.7,256.0,0.999994,1.396719
112.990482,41.183386,8201.13,131.2,-13.8,256.0,0.999994,1.394178
112.990359,41.183363,8198.32,131.2,-13.8,255.9,0.999994,1.396505
112.990261,41.183345,8196.04,131.2,-13.8,255.9,0.999994,1.393545
112.990165,41.183327,8193.84,131.3,-13.9,255.8,0.999994,1.388927
112.99007,41.183309,8191.64,131.3,-13.9,255.8,0.999994,1.383224
112.989984,41.183293,8189.65,131.3,-13.9,255.8,0.987536,1.377425
112.989905,41.183279,8187.83,131.3,-14.0,255.8,0.966144,1.371149
112.989827,41.183264,8186.0,131.4,-14.0,255.7,0.944779,1.379051
112.989748,41.183249,8184.17,131.4,-14.0,255.7,0.918333,1.389152
112.98967,41.183234,8182.34,131.4,-14.1,255.7,0.879127,1.39668
112.989574,41.183216,8180.1,131.4,-14.1,255.7,0.850222,1.398041
112.989459,41.183194,8177.4,131.4,-14.1,255.7,0.832409,1.395299
112.989344,41.183172,8174.7,131.5,-14.2,255.6,0.814568,1.39427
112.989231,41.183151,8172.05,131.5,-14.2,255.6,0.800006,1.392917
112.989126,41.18313,8169.57,131.5,-14.2,255.5,0.800006,1.382587
112.989022,41.18311,8167.09,131.6,-14.3,255.5,0.800006,1.372097
112.988917,41.18309,8164.61,131.6,-14.3,255.4,0.800006,1.361301
112.98882,41.183071,8162.29,131.6,-14.3,255.4,0.800006,1.35373
112.988723,41.183053,8159.99,131.7,-14.4,255.3,0.800006,1.352272
112.988627,41.183034,8157.69,131.7,-14.4,255.3,0.800006,1.358713
112.988534,41.183016,8155.46,131.7,-14.4,255.3,0.822847,1.357411
112.988444,41.182998,8153.29,131.8,-14.5,255.3,0.862079,1.349208
