x,vx,y,vy,z,vz
5227.8565,-153.4973,4030.1059,154.0125,2438.6731,-69.6408
5222.7224,-154.5494,4035.2246,153.1041,2436.3606,-69.1125
5217.5533,-155.5943,4040.3128,152.1874,2434.0656,-68.5846
5212.3495,-156.6320,4045.3703,151.2622,2431.7883,-68.0569
5207.1113,-157.6624,4050.3968,150.3288,2429.5285,-67.5297
5201.8388,-158.6854,4055.3921,149.3871,2427.2863,-67.0027
5196.5323,-159.7011,4060.3559,148.4372,2425.0617,-66.4762
5191.1921,-160.7093,4065.2879,147.4792,2422.8546,-65.9500
5185.8185,-161.7099,4070.1878,146.5131,2420.6650,-65.4242
5180.4116,-162.7030,4075.0553,145.5390,2418.4929,-64.8988
5174.9717,-163.6884,4079.8903,144.5570,2416.3384,-64.3738
5169.4991,-164.6662,4084.6924,143.5670,2414.2013,-63.8492
5163.9940,-165.6362,4089.4613,142.5692,2412.0818,-63.3251
5158.4568,-166.5984,4094.1969,141.5636,2409.9797,-62.8014
5152.8875,-167.5527,4098.8988,140.5502,2407.8950,-62.2781
5147.2867,-168.4992,4103.5668,139.5292,2405.8278,-61.7553
5141.6544,-169.4376,4108.2007,138.5006,2403.7780,-61.2330
5135.9909,-170.3681,4112.8001,137.4645,2401.7456,-60.7112
5130.2966,-171.2904,4117.3649,136.4209,2399.7306,-60.1898
5124.5716,-172.2047,4121.8947,135.3698,2397.7329,-59.6690
5118.8164,-173.1107,4126.3894,134.3114,2395.7526,-59.1486
5113.0310,-174.0086,4130.8488,133.2457,2393.7897,-58.6288
5107.2159,-174.8981,4135.2724,132.1727,2391.8440,-58.1095
5101.3712,-175.7793,4139.6602,131.0926,2389.9157,-57.5908
5095.4973,-176.6521,4144.0118,130.0054,2388.0046,-57.0726
5089.5945,-177.5165,4148.3271,128.9111,2386.1109,-56.5549
5083.6630,-178.3724,4152.6058,127.8099,2384.2343,-56.0378
5077.7031,-179.2198,4156.8477,126.7017,2382.3750,-55.5214
5071.7151,-180.0585,4161.0525,125.5867,2380.5329,-55.0054
5065.6993,-180.8887,4165.2201,124.4648,2378.7080,-54.4901
5059.6560,-181.7101,4169.3501,123.3363,2376.9002,-53.9754
5053.5854,-182.5228,4173.4424,122.2011,2375.1096,-53.4613
5047.4879,-183.3268,4177.4968,121.0593,2373.3361,-52.9478
5041.3637,-184.1219,4181.5130,119.9110,2371.5797,-52.4350
5035.2132,-184.9081,4185.4908,118.7563,2369.8404,-51.9227
5029.0366,-185.6854,4189.4300,117.5951,2368.1182,-51.4111
5022.8343,-186.4537,4193.3304,116.4277,2366.4130,-50.9002
5016.6065,-187.2130,4197.1918,115.2539,2364.7249,-50.3899
5010.3535,-187.9632,4201.0139,114.0740,2363.0537,-49.8803
5004.0757,-188.7044,4204.7966,112.8880,2361.3995,-49.3714
4997.7733,-189.4364,4208.5397,111.6959,2359.7623,-48.8632
4991.4467,-190.1592,4212.2430,110.4979,2358.1419,-48.3556
4985.0961,-190.8727,4215.9062,109.2939,2356.5385,-47.8488
4978.7219,-191.5770,4219.5292,108.0841,2354.9520,-47.3426
4972.3244,-192.2720,4223.1117,106.8685,2353.3824,-46.8372
4965.9039,-192.9576,4226.6537,105.6473,2351.8295,-46.3325
4959.4607,-193.6337,4230.1548,104.4204,2350.2935,-45.8285
4952.9951,-194.3005,4233.6150,103.1879,2348.7743,-45.3252
4946.5074,-194.9577,4237.0339,101.9500,2347.2718,-44.8227
4939.9980,-195.6054,4240.4116,100.7066,2345.7861,-44.3210
4933.4672,-196.2435,4243.7477,99.4579,2344.3171,-43.8200
4926.9152,-196.8721,4247.0420,98.2039,2342.8648,-43.3197
4920.3425,-197.4909,4250.2945,96.9447,2341.4291,-42.8203
4913.7493,-198.1001,4253.5050,95.6804,2340.0101,-42.3216
4907.1359,-198.6996,4256.6732,94.4111,2338.6076,-41.8237
4900.5027,-199.2893,4259.7990,93.1367,2337.2218,-41.3265
4893.8501,-199.8692,4262.8822,91.8575,2335.8525,-40.8302
4887.1782,-200.4392,4265.9228,90.5734,2334.4998,-40.3347
4880.4876,-200.9994,4268.9204,89.2846,2333.1635,-39.8400
4873.7784,-201.5496,4271.8750,87.9911,2331.8438,-39.3461
4867.0510,-202.0900,4274.7864,86.6930,2330.5405,-38.8530
4860.3058,-202.6203,4277.6545,85.3903,2329.2536,-38.3607
4853.5431,-203.1406,4280.4791,84.0832,2327.9831,-37.8693
4846.7633,-203.6509,4283.2600,82.7717,2326.7289,-37.3788
4839.9665,-204.1510,4285.9971,81.4559,2325.4911,-36.8890
4833.1533,-204.6411,4288.6903,80.1358,2324.2697,-36.4002
4826.3239,-205.1210,4291.3395,78.8116,2323.0645,-35.9121
4819.4787,-205.5908,4293.9444,77.4833,2321.8755,-35.4250
4812.6180,-206.0503,4296.5050,76.1511,2320.7028,-34.9387
4805.7421,-206.4995,4299.0211,74.8149,2319.5463,-34.4533
4798.8514,-206.9385,4301.4926,73.4748,2318.4059,-33.9688
4791.9463,-207.3672,4303.9194,72.1310,2317.2817,-33.4851
4785.0271,-207.7856,4306.3013,70.7835,2316.1735,-33.0023
4778.0941,-208.1936,4308.6382,69.4323,2315.0815,-32.5205
4771.1476,-208.5911,4310.9301,68.0777,2314.0055,-32.0395
4764.1881,-208.9783,4313.1767,66.7195,2312.9455,-31.5595
4757.2158,-209.3550,4315.3780,65.3580,2311.9015,-31.0804
4750.2312,-209.7213,4317.5339,63.9932,2310.8735,-30.6022
4743.2345,-210.0770,4319.6442,62.6252,2309.8614,-30.1249
4736.2262,-210.4222,4321.7088,61.2540,2308.8651,-29.6485
4729.2065,-210.7568,4323.7277,59.8797,2307.8848,-29.1731
4722.1759,-211.0809,4325.7008,58.5025,2306.9203,-28.6986
4715.1346,-211.3944,4327.6279,57.1224,2305.9715,-28.2251
4708.0830,-211.6972,4329.5089,55.7394,2305.0386,-27.7525
4701.0215,-211.9893,4331.3438,54.3538,2304.1214,-27.2808
4693.9505,-212.2708,4333.1325,52.9654,2303.2198,-26.8102
4686.8703,-212.5416,4334.8748,51.5745,2302.3340,-26.3404
4679.7812,-212.8017,4336.5707,50.1810,2301.4638,-25.8717
4672.6836,-213.0510,4338.2202,48.7852,2300.6092,-25.4039
4665.5779,-213.2896,4339.8230,47.3870,2299.7702,-24.9371
4658.4644,-213.5173,4341.3793,45.9865,2298.9467,-24.4713
4651.3435,-213.7343,4342.8888,44.5839,2298.1388,-24.0065
4644.2156,-213.9404,4344.3515,43.1792,2297.3463,-23.5427
4637.0810,-214.1357,4345.7674,41.7725,2296.5692,-23.0799
4629.9400,-214.3201,4347.1363,40.3638,2295.8076,-22.6180
4622.7931,-214.4936,4348.4583,38.9533,2295.0614,-22.1572
4615.6406,-214.6562,4349.7332,37.5411,2294.3305,-21.6974
4608.4828,-214.8080,4350.9610,36.1271,2293.6149,-21.2386
4601.3201,-214.9487,4352.1416,34.7116,2292.9145,-20.7808
4594.1530,-215.0785,4353.2751,33.2945,2292.2295,-20.3241
4586.9817,-215.1974,4354.3613,31.8761,2291.5596,-19.8684
4579.8066,-215.3053,4355.4001,30.4563,2290.9049,-19.4137
4572.6281,-215.4021,4356.3917,29.0352,2290.2653,-18.9601
4565.4466,-215.4880,4357.3358,27.6129,2289.6409,-18.5074
4558.2624,-215.5628,4358.2325,26.1896,2289.0315,-18.0559
4551.0759,-215.6266,4359.0818,24.7652,2288.4371,-17.6054
4543.8874,-215.6794,4359.8835,23.3400,2287.8578,-17.1559
4536.6974,-215.7211,4360.6378,21.9139,2287.2934,-16.7075
4529.5061,-215.7517,4361.3444,20.4870,2286.7439,-16.2602
4522.3140,-215.7712,4362.0036,19.0595,2286.2094,-15.8139
4515.1215,-215.7797,4362.6151,17.6314,2285.6897,-15.3687
4507.9289,-215.7770,4363.1790,16.2028,2285.1848,-14.9246
4500.7365,-215.7633,4363.6952,14.7737,2284.6947,-14.4816
4493.5448,-215.7384,4364.1639,13.3444,2284.2193,-14.0396
4486.3541,-215.7023,4364.5849,11.9148,2283.7587,-13.5987
4479.1647,-215.6552,4364.9582,10.4851,2283.3127,-13.1590
4471.9772,-215.5969,4365.2839,9.0553,2282.8814,-12.7203
4464.7917,-215.5274,4365.5619,7.6255,2282.4647,-12.2827
4457.6088,-215.4468,4365.7922,6.1958,2282.0626,-11.8462
4450.4287,-215.3551,4365.9749,4.7663,2281.6749,-11.4108
4443.2519,-215.2522,4366.1100,3.3371,2281.3018,-10.9765
4436.0787,-215.1381,4366.1974,1.9083,2280.9432,-10.5434
4428.9095,-215.0128,4366.2372,0.4799,2280.5989,-10.1114
4421.7446,-214.8764,4366.2294,-0.9479,2280.2691,-9.6804
4414.5845,-214.7287,4366.1740,-2.3751,2279.9535,-9.2507
4407.4295,-214.5700,4366.0711,-3.8016,2279.6523,-8.8220
4400.2800,-214.4000,4365.9206,-5.2273,2279.3654,-8.3945
4393.1363,-214.2188,4365.7226,-6.6521,2279.0927,-7.9681
4385.9989,-214.0265,4365.4772,-8.0759,2278.8342,-7.5428
4378.8680,-213.8230,4365.1842,-9.4987,2278.5898,-7.1187
4371.7441,-213.6083,4364.8439,-10.9202,2278.3596,-6.6958
4364.6276,-213.3824,4364.4562,-12.3406,2278.1434,-6.2740
4357.5187,-213.1454,4364.0212,-13.7596,2277.9413,-5.8533
4350.4180,-212.8972,4363.5389,-15.1772,2277.7532,-5.4338
4343.3257,-212.6378,4363.0094,-16.5933,2277.5790,-5.0155
4336.2423,-212.3673,4362.4327,-18.0078,2277.4188,-4.5983
4329.1680,-212.0856,4361.8089,-19.4206,2277.2725,-4.1823
4322.1034,-211.7928,4361.1381,-20.8316,2277.1400,-3.7675
4315.0486,-211.4888,4360.4202,-22.2407,2277.0213,-3.3538
4308.0042,-211.1736,4359.6554,-23.6479,2276.9164,-2.9414
4300.9705,-210.8474,4358.8437,-25.0531,2276.8252,-2.5301
4293.9479,-210.5100,4357.9852,-26.4561,2276.7477,-2.1200
4286.9366,-210.1615,4357.0800,-27.8569,2276.6838,-1.7111
4279.9372,-209.8019,4356.1281,-29.2553,2276.6336,-1.3034
4272.9500,-209.4312,4355.1296,-30.6516,2276.5969,-0.8968
4265.9753,-209.0492,4354.0847,-32.0456,2276.5738,-0.4913
4259.0135,-208.6563,4352.9933,-33.4368,2276.5642,-0.0870
4252.0650,-208.2524,4351.8556,-34.8249,2276.5680,0.3158
4245.1301,-207.8378,4350.6717,-36.2090,2276.5852,0.7167
4238.2092,-207.4128,4349.4417,-37.5885,2276.6158,1.1155
4231.3027,-206.9777,4348.1658,-38.9628,2276.6595,1.5119
4224.4108,-206.5328,4346.8442,-40.3311,2276.7165,1.9056
4217.5340,-206.0784,4345.4772,-41.6928,2276.7866,2.2962
4210.6724,-205.6149,4344.0648,-43.0473,2276.8696,2.6834
4203.8264,-205.1427,4342.6074,-44.3940,2276.9654,3.0671
4196.9963,-204.6621,4341.1053,-45.7325,2277.0740,3.4470
4190.1823,-204.1734,4339.5587,-47.0624,2277.1952,3.8228
4183.3848,-203.6770,4337.9679,-48.3832,2277.3288,4.1945
4176.6040,-203.1731,4336.3332,-49.6948,2277.4748,4.5619
4169.8400,-202.6621,4334.6550,-50.9968,2277.6329,4.9250
4163.0932,-202.1442,4332.9336,-52.2891,2277.8030,5.2836
4156.3638,-201.6197,4331.1692,-53.5716,2277.9851,5.6376
4149.6520,-201.0888,4329.3622,-54.8442,2278.1788,5.9872
4142.9580,-200.5517,4327.5130,-56.1067,2278.3842,6.3321
4136.2819,-200.0087,4325.6219,-57.3592,2278.6009,6.6726
4129.6241,-199.4599,4323.6892,-58.6017,2278.8289,7.0085
4122.9847,-198.9055,4321.7152,-59.8341,2279.0681,7.3398
4116.3638,-198.3456,4319.7004,-61.0566,2279.3182,7.6668
4109.7617,-197.7804,4317.6449,-62.2691,2279.5792,7.9893
4103.1785,-197.2100,4315.5492,-63.4717,2279.8508,8.3074
4096.6144,-196.6346,4313.4136,-64.6645,2280.1329,8.6212
4090.0696,-196.0543,4311.2383,-65.8476,2280.4255,8.9307
4083.5442,-195.4692,4309.0238,-67.0210,2280.7283,9.2360
4077.0384,-194.8793,4306.7704,-68.1848,2281.0412,9.5371
4070.5523,-194.2849,4304.4783,-69.3391,2281.3640,9.8341
4064.0861,-193.6860,4302.1479,-70.4839,2281.6967,10.1271
4057.6399,-193.0827,4299.7795,-71.6193,2282.0391,10.4161
4051.2140,-192.4751,4297.3734,-72.7453,2282.3911,10.7011
4044.8083,-191.8633,4294.9299,-73.8621,2282.7525,10.9823
4038.4231,-191.2474,4292.4493,-74.9697,2283.1232,11.2596
4032.0585,-190.6276,4289.9320,-76.0682,2283.5031,11.5330
4025.7146,-190.0039,4287.3782,-77.1575,2283.8920,11.8027
4019.3916,-189.3763,4284.7883,-78.2378,2284.2899,12.0687
4013.0896,-188.7451,4282.1625,-79.3091,2284.6966,12.3310
4006.8087,-188.1103,4279.5011,-80.3714,2285.1119,12.5896
4000.5489,-187.4721,4276.8045,-81.4248,2285.5358,12.8446
3994.3106,-186.8304,4274.0729,-82.4693,2285.9682,13.0959
3988.0936,-186.1855,4271.3066,-83.5049,2286.4089,13.3438
3981.8982,-185.5374,4268.5060,-84.5317,2286.8577,13.5880
3975.7245,-184.8862,4265.6713,-85.5497,2287.3147,13.8288
3969.5725,-184.2320,4262.8028,-86.5590,2287.7796,14.0661
3963.4424,-183.5750,4259.9008,-87.5595,2288.2524,14.2999
3957.3342,-182.9152,4256.9656,-88.5514,2288.7329,14.5303
3951.2481,-182.2528,4253.9974,-89.5345,2289.2210,14.7573
3945.1841,-181.5877,4250.9967,-90.5091,2289.7167,14.9808
3939.1423,-180.9203,4247.9636,-91.4750,2290.2197,15.2010
3933.1227,-180.2504,4244.8984,-92.4324,2290.7300,15.4179
3927.1256,-179.5783,4241.8015,-93.3813,2291.2475,15.6314
3921.1509,-178.9040,4238.6731,-94.3217,2291.7721,15.8416
3915.1987,-178.2277,4235.5135,-95.2535,2292.3036,16.0485
3909.2691,-177.5493,4232.3230,-96.1770,2292.8420,16.2522
3903.3621,-176.8691,4229.1018,-97.0921,2293.3871,16.4526
3897.4778,-176.1871,4225.8503,-97.9988,2293.9388,16.6498
3891.6163,-175.5034,4222.5686,-98.8972,2294.4970,16.8437
3885.7776,-174.8181,4219.2572,-99.7874,2295.0617,17.0345
3879.9618,-174.1313,4215.9162,-100.6693,2295.6326,17.2222
3874.1689,-173.4430,4212.5460,-101.5430,2296.2098,17.4067
3868.3989,-172.7534,4209.1468,-102.4085,2296.7930,17.5880
3862.6520,-172.0625,4205.7189,-103.2659,2297.3823,17.7663
3856.9281,-171.3705,4202.2625,-104.1153,2297.9774,17.9415
3851.2273,-170.6774,4198.7779,-104.9566,2298.5783,18.1136
3845.5496,-169.9832,4195.2655,-105.7899,2299.1849,18.2827
3839.8951,-169.2881,4191.7254,-106.6153,2299.7971,18.4488
3834.2637,-168.5921,4188.1579,-107.4328,2300.4148,18.6119
3828.6556,-167.8954,4184.5633,-108.2425,2301.0379,18.7720
3823.0707,-167.1980,4180.9418,-109.0443,2301.6663,18.9292
3817.5091,-166.4999,4177.2937,-109.8384,2302.2998,19.0834
3811.9707,-165.8012,4173.6193,-110.6248,2302.9385,19.2347
3806.4557,-165.1021,4169.9188,-111.4035,2303.5821,19.3831
3800.9639,-164.4025,4166.1925,-112.1746,2304.2306,19.5287
3795.4955,-163.7026,4162.4406,-112.9382,2304.8840,19.6714
3790.0504,-163.0025,4158.6634,-113.6942,2305.5420,19.8113
3784.6287,-162.3021,4154.8611,-114.4427,2306.2047,19.9483
3779.2303,-161.6015,4151.0339,-115.1839,2306.8719,20.0826
3773.8553,-160.9009,4147.1822,-115.9176,2307.5435,20.2141
3768.5036,-160.2002,4143.3062,-116.6440,2308.2195,20.3429
3763.1752,-159.4996,4139.4060,-117.3632,2308.8997,20.4689
3757.8703,-158.7991,4135.4820,-118.0751,2309.5840,20.5922
3752.5886,-158.0987,4131.5344,-118.7799,2310.2725,20.7129
3747.3304,-157.3985,4127.5635,-119.4775,2310.9649,20.8309
3742.0954,-156.6987,4123.5694,-120.1680,2311.6612,20.9462
3736.8838,-155.9991,4119.5523,-120.8515,2312.3612,21.0589
3731.6955,-155.2999,4115.5127,-121.5280,2313.0650,21.1689
3726.5304,-154.6010,4111.4506,-122.1975,2313.7725,21.2764
3721.3887,-153.9027,4107.3662,-122.8602,2314.4834,21.3813
3716.2703,-153.2049,4103.2600,-123.5160,2315.1979,21.4836
3711.1750,-152.5077,4099.1319,-124.1649,2315.9157,21.5834
3706.1031,-151.8110,4094.9824,-124.8072,2316.6367,21.6806
3701.0543,-151.1151,4090.8115,-125.4427,2317.3610,21.7754
3696.0287,-150.4199,4086.6196,-126.0716,2318.0884,21.8677
3691.0263,-149.7254,4082.4068,-126.6939,2318.8188,21.9575
3686.0470,-149.0318,4078.1734,-127.3096,2319.5522,22.0448
3681.0908,-148.3390,4073.9196,-127.9189,2320.2884,22.1297
3676.1577,-147.6471,4069.6455,-128.5217,2321.0275,22.2122
3671.2477,-146.9562,4065.3515,-129.1181,2321.7692,22.2924
3666.3607,-146.2663,4061.0377,-129.7082,2322.5136,22.3701
3661.4966,-145.5774,4056.7044,-130.2920,2323.2605,22.4455
3656.6555,-144.8896,4052.3517,-130.8695,2324.0100,22.5185
3651.8373,-144.2029,4047.9798,-131.4409,2324.7618,22.5892
3647.0419,-143.5174,4043.5890,-132.0061,2325.5159,22.6576
3642.2694,-142.8330,4039.1795,-132.5652,2326.2722,22.7237
3637.5197,-142.1500,4034.7514,-133.1182,2327.0308,22.7875
3632.7928,-141.4682,4030.3050,-133.6652,2327.7914,22.8490
3628.0885,-140.7877,4025.8405,-134.2063,2328.5540,22.9083
3623.4069,-140.1086,4021.3580,-134.7415,2329.3186,22.9653
3618.7479,-139.4309,4016.8578,-135.2708,2330.0850,23.0202
3614.1115,-138.7545,4012.3400,-135.7943,2330.8532,23.0728
3609.4976,-138.0796,4007.8049,-136.3121,2331.6232,23.1233
3604.9062,-137.4062,4003.2526,-136.8242,2332.3948,23.1716
3600.3372,-136.7343,3998.6833,-137.3307,2333.1679,23.2177
3595.7905,-136.0639,3994.0973,-137.8315,2333.9426,23.2617
3591.2662,-135.3950,3989.4946,-138.3269,2334.7187,23.3037
3586.7642,-134.7277,3984.8755,-138.8168,2335.4961,23.3435
3582.2844,-134.0620,3980.2402,-139.3012,2336.2749,23.3813
3577.8267,-133.3978,3975.5889,-139.7803,2337.0549,23.4170
3573.3911,-132.7354,3970.9216,-140.2540,2337.8360,23.4507
3568.9776,-132.0745,3966.2386,-140.7225,2338.6182,23.4823
3564.5862,-131.4154,3961.5402,-141.1857,2339.4015,23.5120
3560.2166,-130.7580,3956.8263,-141.6437,2340.1857,23.5397
3555.8689,-130.1022,3952.0973,-142.0967,2340.9707,23.5654
3551.5431,-129.4482,3947.3533,-142.5445,2341.7567,23.5891
3547.2390,-128.7960,3942.5944,-142.9873,2342.5433,23.6110
3542.9567,-128.1455,3937.8208,-143.4252,2343.3307,23.6309
3538.6960,-127.4968,3933.0328,-143.8581,2344.1187,23.6489
3534.4569,-126.8500,3928.2304,-144.2861,2344.9073,23.6650
3530.2393,-126.2049,3923.4137,-144.7093,2345.6964,23.6792
3526.0432,-125.5617,3918.5831,-145.1277,2346.4859,23.6916
3521.8685,-124.9203,3913.7386,-145.5413,2347.2758,23.7021
3517.7152,-124.2808,3908.8804,-145.9503,2348.0660,23.7108
3513.5831,-123.6432,3904.0087,-146.3546,2348.8565,23.7177
3509.4722,-123.0075,3899.1235,-146.7543,2349.6472,23.7228
3505.3826,-122.3737,3894.2251,-147.1494,2350.4380,23.7261
3501.3140,-121.7418,3889.3136,-147.5400,2351.2289,23.7277
3497.2664,-121.1118,3884.3891,-147.9262,2352.0198,23.7275
3493.2398,-120.4837,3879.4519,-148.3079,2352.8107,23.7256
3489.2342,-119.8576,3874.5020,-148.6853,2353.6015,23.7219
3485.2493,-119.2335,3869.5396,-149.0583,2354.3921,23.7166
3481.2852,-118.6113,3864.5648,-149.4270,2355.1826,23.7095
3477.3419,-117.9911,3859.5778,-149.7915,2355.9728,23.7008
3473.4191,-117.3728,3854.5788,-150.1518,2356.7626,23.6904
3469.5170,-116.7566,3849.5678,-150.5080,2357.5521,23.6784
3465.6353,-116.1423,3844.5449,-150.8600,2358.3411,23.6647
3461.7741,-115.5300,3839.5105,-151.2080,2359.1297,23.6494
3457.9333,-114.9197,3834.4645,-151.5519,2359.9178,23.6325
3454.1128,-114.3114,3829.4070,-151.8919,2360.7052,23.6141
3450.3125,-113.7051,3824.3384,-152.2279,2361.4920,23.5940
3446.5325,-113.1008,3819.2586,-152.5601,2362.2781,23.5724
3442.7725,-112.4985,3814.1677,-152.8883,2363.0635,23.5493
3439.0325,-111.8982,3809.0660,-153.2128,2363.8481,23.5246
3435.3126,-111.2999,3803.9536,-153.5335,2364.6318,23.4984
3431.6125,-110.7036,3798.8305,-153.8505,2365.4146,23.4708
3427.9323,-110.1093,3793.6969,-154.1637,2366.1965,23.4416
3424.2719,-109.5170,3788.5530,-154.4734,2366.9774,23.4110
3420.6312,-108.9267,3783.3988,-154.7794,2367.7572,23.3789
3417.0101,-108.3384,3778.2344,-155.0818,2368.5359,23.3453
3413.4086,-107.7521,3773.0600,-155.3807,2369.3135,23.3104
3409.8266,-107.1678,3767.8757,-155.6762,2370.0899,23.2740
3406.2640,-106.5854,3762.6816,-155.9682,2370.8651,23.2362
3402.7209,-106.0051,3757.4779,-156.2567,2371.6390,23.1971
3399.1970,-105.4267,3752.2646,-156.5419,2372.4116,23.1566
3395.6924,-104.8503,3747.0418,-156.8238,2373.1828,23.1147
3392.2070,-104.2759,3741.8097,-157.1024,2373.9525,23.0714
3388.7406,-103.7034,3736.5683,-157.3777,2374.7209,23.0269
3385.2934,-103.1329,3731.3179,-157.6497,2375.4877,22.9810
3381.8651,-102.5643,3726.0584,-157.9186,2376.2529,22.9339
3378.4557,-101.9977,3720.7900,-158.1844,2377.0166,22.8854
3375.0652,-101.4330,3715.5128,-158.4470,2377.7786,22.8357
3371.6935,-100.8702,3710.2269,-158.7066,2378.5389,22.7847
3368.3405,-100.3093,3704.9324,-158.9631,2379.2976,22.7325
3365.0062,-99.7504,3699.6294,-159.2166,2380.0544,22.6791
3361.6905,-99.1933,3694.3180,-159.4671,2380.8095,22.6244
3358.3933,-98.6381,3688.9983,-159.7147,2381.5627,22.5685
3355.1146,-98.0848,3683.6704,-159.9594,2382.3140,22.5115
3351.8543,-97.5334,3678.3343,-160.2012,2383.0635,22.4533
3348.6123,-96.9838,3672.9903,-160.4402,2383.8109,22.3939
3345.3887,-96.4360,3667.6384,-160.6764,2384.5564,22.3333
3342.1832,-95.8901,3662.2786,-160.9098,2385.2998,22.2717
3338.9960,-95.3460,3656.9111,-161.1405,2386.0411,22.2089
3335.8268,-94.8037,3651.5359,-161.3685,2386.7804,22.1450
3332.6757,-94.2632,3646.1532,-161.5938,2387.5175,22.0800
3329.5426,-93.7245,3640.7630,-161.8164,2388.2524,22.0140
3326.4274,-93.1876,3635.3655,-162.0365,2388.9850,21.9468
3323.3301,-92.6524,3629.9606,-162.2539,2389.7155,21.8787
3320.2505,-92.1189,3624.5486,-162.4689,2390.4436,21.8094
3317.1888,-91.5872,3619.1294,-162.6813,2391.1694,21.7392
3314.1447,-91.0572,3613.7032,-162.8912,2391.8929,21.6679
3311.1183,-90.5289,3608.2700,-163.0986,2392.6139,21.5957
3308.1094,-90.0023,3602.8300,-163.3036,2393.3326,21.5225
3305.1181,-89.4773,3597.3831,-163.5062,2394.0488,21.4483
3302.1443,-88.9540,3591.9296,-163.7065,2394.7625,21.3731
3299.1878,-88.4323,3586.4694,-163.9044,2395.4736,21.2970
3296.2488,-87.9123,3581.0026,-164.0999,2396.1822,21.2199
3293.3270,-87.3938,3575.5294,-164.2932,2396.8883,21.1420
3290.4225,-86.8770,3570.0498,-164.4843,2397.5917,21.0631
3287.5352,-86.3617,3564.5638,-164.6730,2398.2925,20.9834
3284.6650,-85.8480,3559.0716,-164.8596,2398.9906,20.9027
3281.8120,-85.3358,3553.5732,-165.0440,2399.6860,20.8212
3278.9759,-84.8252,3548.0687,-165.2263,2400.3786,20.7388
3276.1569,-84.3160,3542.5581,-165.4064,2401.0686,20.6556
3273.3549,-83.8083,3537.0416,-165.5844,2401.7557,20.5716
3270.5697,-83.3022,3531.5192,-165.7603,2402.4400,20.4868
3267.8014,-82.7974,3525.9910,-165.9342,2403.1215,20.4011
3265.0499,-82.2941,3520.4570,-166.1060,2403.8001,20.3147
3262.3151,-81.7922,3514.9173,-166.2759,2404.4758,20.2275
3259.5970,-81.2918,3509.3719,-166.4437,2405.1485,20.1395
3256.8956,-80.7926,3503.8210,-166.6096,2405.8184,20.0508
3254.2108,-80.2949,3498.2646,-166.7736,2406.4853,19.9613
3251.5426,-79.7985,3492.7028,-166.9356,2407.1491,19.8711
3248.8909,-79.3035,3487.1356,-167.0957,2407.8100,19.7802
3246.2557,-78.8097,3481.5631,-167.2540,2408.4678,19.6886
3243.6369,-78.3172,3475.9854,-167.4104,2409.1226,19.5963
3241.0345,-77.8260,3470.4024,-167.5651,2409.7742,19.5033
3238.4485,-77.3361,3464.8144,-167.7179,2410.4228,19.4097
3235.8788,-76.8474,3459.2213,-167.8689,2411.0682,19.3154
3233.3253,-76.3599,3453.6231,-168.0181,2411.7105,19.2204
3230.7881,-75.8735,3448.0201,-168.1656,2412.3495,19.1249
3228.2671,-75.3884,3442.4121,-168.3114,2412.9854,19.0287
3225.7622,-74.9044,3436.7993,-168.4555,2413.6181,18.9319
3223.2734,-74.4216,3431.1818,-168.5979,2414.2476,18.8346
3220.8008,-73.9398,3425.5595,-168.7386,2414.8737,18.7366
3218.3441,-73.4592,3419.9326,-168.8777,2415.4967,18.6381
3215.9035,-72.9796,3414.3010,-169.0152,2416.1163,18.5390
3213.4788,-72.5011,3408.6649,-169.1510,2416.7326,18.4394
3211.0700,-72.0236,3403.0243,-169.2853,2417.3456,18.3392
3208.6772,-71.5472,3397.3792,-169.4180,2417.9552,18.2386
3206.3002,-71.0717,3391.7298,-169.5491,2418.5615,18.1374
3203.9391,-70.5972,3386.0760,-169.6787,2419.1643,18.0357
3201.5937,-70.1237,3380.4179,-169.8068,2419.7638,17.9335
3199.2641,-69.6511,3374.7555,-169.9333,2420.3599,17.8309
3196.9503,-69.1794,3369.0890,-170.0584,2420.9526,17.7278
3194.6522,-68.7087,3363.4183,-170.1820,2421.5418,17.6242
3192.3697,-68.2388,3357.7435,-170.3042,2422.1275,17.5202
3190.1029,-67.7697,3352.0647,-170.4249,2422.7098,17.4158
3187.8517,-67.3015,3346.3819,-170.5442,2423.2885,17.3110
3185.6161,-66.8341,3340.6951,-170.6620,2423.8638,17.2057
3183.3961,-66.3675,3335.0044,-170.7785,2424.4356,17.1001
3181.1916,-65.9017,3329.3099,-170.8936,2425.0038,16.9941
3179.0027,-65.4366,3323.6116,-171.0073,2425.5685,16.8877
3176.8292,-64.9723,3317.9094,-171.1196,2426.1297,16.7809
3174.6712,-64.5087,3312.2036,-171.2307,2426.6872,16.6738
3172.5286,-64.0458,3306.4941,-171.3404,2427.2413,16.5663
3170.4014,-63.5835,3300.7809,-171.4487,2427.7917,16.4586
3168.2897,-63.1219,3295.0642,-171.5558,2428.3385,16.3505
3166.1933,-62.6610,3289.3439,-171.6616,2428.8817,16.2421
3164.1123,-62.2007,3283.6201,-171.7661,2429.4213,16.1334
3162.0466,-61.7409,3277.8928,-171.8693,2429.9572,16.0244
3159.9962,-61.2818,3272.1621,-171.9713,2430.4896,15.9151
3157.9611,-60.8232,3266.4281,-172.0720,2431.0183,15.8056
