x,vx,y,vy,z,vz
3670.1655,-135.1535,-50.9528,99.0123,927.7176,-1.2563
3665.6670,-134.7576,-47.6434,99.5501,927.6757,-1.2589
3661.1817,-134.3595,-44.3161,100.0866,927.6337,-1.2613
3656.7097,-133.9590,-40.9710,100.6217,927.5916,-1.2637
3652.2512,-133.5563,-37.6080,101.1554,927.5494,-1.2659
3647.8060,-133.1513,-34.2273,101.6877,927.5072,-1.2681
3643.3744,-132.7440,-30.8289,102.2186,927.4649,-1.2700
3638.9564,-132.3345,-27.4128,102.7480,927.4225,-1.2719
3634.5521,-131.9227,-23.9790,103.2760,927.3801,-1.2737
3630.1616,-131.5086,-20.5277,103.8025,927.3376,-1.2753
3625.7849,-131.0923,-17.0589,104.3275,927.2951,-1.2768
3621.4222,-130.6738,-13.5726,104.8511,927.2525,-1.2783
3617.0734,-130.2530,-10.0688,105.3731,927.2099,-1.2795
3612.7386,-129.8300,-6.5477,105.8937,927.1672,-1.2807
3608.4181,-129.4047,-3.0093,106.4127,927.1245,-1.2818
3604.1117,-128.9772,0.5465,106.9302,927.0817,-1.2827
3599.8196,-128.5475,4.1194,107.4462,927.0390,-1.2836
3595.5419,-128.1156,7.7095,107.9606,926.9962,-1.2843
3591.2786,-127.6815,11.3168,108.4734,926.9533,-1.2849
3587.0298,-127.2452,14.9411,108.9847,926.9105,-1.2855
3582.7956,-126.8067,18.5824,109.4944,926.8676,-1.2859
3578.5761,-126.3660,22.2407,110.0025,926.8248,-1.2862
3574.3712,-125.9231,25.9159,110.5089,926.7819,-1.2864
3570.1812,-125.4781,29.6079,111.0138,926.7390,-1.2864
3566.0060,-125.0309,33.3168,111.5170,926.6961,-1.2864
3561.8458,-124.5815,37.0424,112.0186,926.6533,-1.2863
3557.7006,-124.1300,40.7847,112.5185,926.6104,-1.2861
3553.5705,-123.6763,44.5436,113.0168,926.5675,-1.2858
3549.4556,-123.2205,48.3191,113.5134,926.5247,-1.2853
3545.3558,-122.7626,52.1111,114.0083,926.4818,-1.2848
3541.2714,-122.3025,55.9196,114.5015,926.4390,-1.2842
3537.2024,-121.8403,59.7445,114.9930,926.3962,-1.2835
3533.1488,-121.3760,63.5858,115.4828,926.3535,-1.2826
3529.1107,-120.9096,67.4434,115.9709,926.3107,-1.2817
3525.0881,-120.4411,71.3172,116.4572,926.2680,-1.2807
3521.0813,-119.9705,75.2072,116.9418,926.2253,-1.2796
3517.0901,-119.4978,79.1133,117.4246,926.1827,-1.2784
3513.1148,-119.0230,83.0355,117.9056,926.1401,-1.2771
3509.1553,-118.5462,86.9736,118.3849,926.0976,-1.2757
3505.2117,-118.0673,90.9278,118.8623,926.0551,-1.2743
3501.2842,-117.5863,94.8978,119.3380,926.0126,-1.2727
3497.3727,-117.1033,98.8836,119.8118,925.9702,-1.2710
3493.4773,-116.6183,102.8852,120.2839,925.9279,-1.2693
3489.5981,-116.1312,106.9025,120.7540,925.8856,-1.2675
3485.7352,-115.6421,110.9355,121.2224,925.8434,-1.2656
3481.8887,-115.1510,114.9840,121.6889,925.8012,-1.2636
3478.0585,-114.6578,119.0480,122.1535,925.7591,-1.2615
3474.2449,-114.1627,123.1275,122.6162,925.7171,-1.2593
3470.4477,-113.6656,127.2224,123.0771,925.6752,-1.2571
3466.6672,-113.1664,131.3327,123.5360,925.6333,-1.2547
3462.9033,-112.6654,135.4581,123.9931,925.5915,-1.2523
3459.1562,-112.1623,139.5988,124.4482,925.5498,-1.2498
3455.4258,-111.6573,143.7547,124.9014,925.5082,-1.2472
3451.7124,-111.1503,147.9256,125.3527,925.4667,-1.2446
3448.0158,-110.6414,152.1115,125.8020,925.4252,-1.2419
3444.3363,-110.1305,156.3124,126.2493,925.3839,-1.2390
3440.6738,-109.6177,160.5281,126.6947,925.3426,-1.2362
3437.0285,-109.1030,164.7586,127.1381,925.3015,-1.2332
3433.4003,-108.5864,169.0039,127.5795,925.2604,-1.2302
3429.7894,-108.0678,173.2639,128.0189,925.2195,-1.2271
3426.1958,-107.5474,177.5385,128.4564,925.1786,-1.2239
3422.6196,-107.0251,181.8277,128.8917,925.1379,-1.2207
3419.0608,-106.5009,186.1313,129.3251,925.0973,-1.2173
3415.5196,-105.9749,190.4493,129.7564,925.0567,-1.2139
3411.9959,-105.4470,194.7817,130.1857,925.0163,-1.2105
3408.4898,-104.9172,199.1283,130.6129,924.9760,-1.2070
3405.0014,-104.3856,203.4892,131.0381,924.9359,-1.2034
3401.5308,-103.8521,207.8642,131.4612,924.8958,-1.1997
3398.0779,-103.3169,212.2532,131.8822,924.8559,-1.1960
3394.6430,-102.7798,216.6563,132.3011,924.8161,-1.1922
3391.2260,-102.2409,221.0733,132.7179,924.7764,-1.1884
3387.8270,-101.7002,225.5041,133.1326,924.7369,-1.1845
3384.4460,-101.1577,229.9488,133.5451,924.6974,-1.1805
3381.0831,-100.6135,234.4071,133.9556,924.6582,-1.1765
3377.7384,-100.0675,238.8791,134.3639,924.6190,-1.1724
3374.4120,-99.5197,243.3647,134.7700,924.5800,-1.1682
3371.1038,-98.9702,247.8638,135.1740,924.5411,-1.1640
3367.8140,-98.4189,252.3763,135.5758,924.5024,-1.1597
3364.5426,-97.8659,256.9021,135.9754,924.4638,-1.1554
3361.2896,-97.3112,261.4413,136.3729,924.4254,-1.1510
3358.0552,-96.7547,265.9936,136.7682,924.3871,-1.1466
3354.8393,-96.1966,270.5591,137.1612,924.3489,-1.1421
3351.6421,-95.6368,275.1377,137.5521,924.3109,-1.1376
3348.4636,-95.0753,279.7292,137.9407,924.2731,-1.1330
3345.3038,-94.5121,284.3337,138.3271,924.2354,-1.1283
3342.1628,-93.9472,288.9510,138.7113,924.1979,-1.1236
3339.0406,-93.3807,293.5811,139.0932,924.1605,-1.1189
3335.9374,-92.8126,298.2239,139.4729,924.1233,-1.1141
3332.8531,-92.2428,302.8793,139.8503,924.0862,-1.1092
3329.7879,-91.6714,307.5472,140.2254,924.0493,-1.1044
3326.7417,-91.0984,312.2276,140.5983,924.0126,-1.0994
3323.7147,-90.5238,316.9204,140.9688,923.9760,-1.0944
3320.7068,-89.9476,321.6255,141.3371,923.9396,-1.0894
3317.7182,-89.3698,326.3428,141.7031,923.9034,-1.0843
3314.7489,-88.7905,331.0723,142.0667,923.8674,-1.0792
3311.7989,-88.2096,335.8139,142.4281,923.8315,-1.0740
3308.8682,-87.6271,340.5675,142.7871,923.7958,-1.0688
3305.9571,-87.0431,345.3330,143.1438,923.7602,-1.0636
3303.0654,-86.4576,350.1104,143.4981,923.7248,-1.0583
3300.1932,-85.8705,354.8996,143.8501,923.6897,-1.0530
3297.3407,-85.2819,359.7004,144.1998,923.6546,-1.0476
3294.5078,-84.6919,364.5129,144.5471,923.6198,-1.0422
3291.6946,-84.1003,369.3368,144.8920,923.5852,-1.0368
3288.9011,-83.5073,374.1723,145.2345,923.5507,-1.0313
3286.1275,-82.9128,379.0191,145.5746,923.5164,-1.0258
3283.3736,-82.3169,383.8772,145.9124,923.4823,-1.0203
3280.6397,-81.7195,388.7466,146.2477,923.4484,-1.0147
3277.9257,-81.1207,393.6271,146.5807,923.4147,-1.0091
3275.2316,-80.5204,398.5186,146.9112,923.3811,-1.0034
3272.5577,-79.9188,403.4211,147.2393,923.3478,-0.9978
3269.9037,-79.3157,408.3345,147.5650,923.3146,-0.9920
3267.2700,-78.7113,413.2588,147.8882,923.2816,-0.9863
3264.6563,-78.1054,418.1937,148.2090,923.2488,-0.9805
3262.0629,-77.4982,423.1393,148.5274,923.2163,-0.9748
3259.4898,-76.8897,428.0955,148.8433,923.1839,-0.9690
3256.9370,-76.2798,433.0622,149.1567,923.1517,-0.9631
3254.4045,-75.6685,438.0393,149.4676,923.1197,-0.9571
3251.8924,-75.0561,443.0267,149.7761,923.0879,-0.9508
3249.4008,-74.4425,448.0243,150.0819,923.0563,-0.9440
3246.9296,-73.8278,453.0321,150.3852,923.0249,-0.9366
3244.4789,-73.2121,458.0500,150.6858,922.9938,-0.9285
3242.0488,-72.5955,463.0778,150.9838,922.9630,-0.9195
3239.6392,-71.9783,468.1155,151.2789,922.9326,-0.9097
3237.2503,-71.3605,473.1630,151.5713,922.9024,-0.8988
3234.8819,-70.7424,478.2202,151.8607,922.8726,-0.8869
3232.5341,-70.1243,483.2870,152.1471,922.8433,-0.8740
3230.2069,-69.5064,488.3633,152.4304,922.8144,-0.8599
3227.9003,-68.8890,493.4490,152.7105,922.7860,-0.8447
3225.6143,-68.2724,498.5440,152.9874,922.7581,-0.8285
3223.3488,-67.6569,503.6481,153.2608,922.7308,-0.8112
3221.1038,-67.0430,508.7613,153.5308,922.7040,-0.7928
3218.8793,-66.4308,513.8835,153.7973,922.6779,-0.7735
3216.6751,-65.8209,519.0145,154.0600,922.6525,-0.7532
3214.4912,-65.2135,524.1541,154.3190,922.6277,-0.7320
3212.3275,-64.6090,529.3024,154.5743,922.6037,-0.7101
3210.1839,-64.0077,534.4590,154.8256,922.5804,-0.6874
3208.0603,-63.4099,539.6240,155.0730,922.5579,-0.6640
3205.9565,-62.8161,544.7972,155.3164,922.5361,-0.6401
3203.8725,-62.2264,549.9784,155.5558,922.5152,-0.6157
3201.8080,-61.6412,555.1675,155.7910,922.4951,-0.5910
3199.7630,-61.0608,560.3644,156.0222,922.4758,-0.5659
3197.7373,-60.4853,565.5690,156.2493,922.4574,-0.5406
3195.7306,-59.9152,570.7810,156.4721,922.4398,-0.5152
3193.7429,-59.3504,576.0004,156.6909,922.4230,-0.4898
3191.7739,-58.7913,581.2270,156.9055,922.4071,-0.4645
3189.8234,-58.2379,586.4607,157.1159,922.3920,-0.4393
3187.8913,-57.6904,591.7014,157.3222,922.3778,-0.4144
3185.9773,-57.1490,596.9488,157.5244,922.3644,-0.3897
3184.0813,-56.6138,602.2029,157.7225,922.3518,-0.3654
3182.2030,-56.0848,607.4636,157.9165,922.3400,-0.3415
3180.3422,-55.5621,612.7307,158.1065,922.3291,-0.3182
3178.4988,-55.0457,618.0040,158.2925,922.3188,-0.2954
3176.6724,-54.5356,623.2834,158.4745,922.3094,-0.2732
3174.8630,-54.0319,628.5689,158.6527,922.3006,-0.2517
3173.0702,-53.5345,633.8602,158.8269,922.2926,-0.2310
3171.2939,-53.0434,639.1573,158.9974,922.2852,-0.2109
3169.5339,-52.5586,644.4600,159.1641,922.2785,-0.1917
3167.7900,-52.0799,649.7682,159.3271,922.2724,-0.1733
3166.0619,-51.6074,655.0818,159.4864,922.2669,-0.1557
3164.3494,-51.1409,660.4006,159.6421,922.2620,-0.1389
3162.6524,-50.6805,665.7246,159.7943,922.2577,-0.1230
3160.9706,-50.2259,671.0535,159.9430,922.2538,-0.1081
3159.3039,-49.7771,676.3874,160.0883,922.2504,-0.0940
3157.6521,-49.3340,681.7260,160.2302,922.2475,-0.0808
3156.0149,-48.8965,687.0694,160.3689,922.2451,-0.0684
3154.3923,-48.4644,692.4173,160.5043,922.2430,-0.0570
3152.7839,-48.0378,697.7696,160.6365,922.2412,-0.0465
3151.1897,-47.6164,703.1263,160.7657,922.2399,-0.0368
3149.6094,-47.2002,708.4873,160.8918,922.2388,-0.0280
3148.0430,-46.7889,713.8524,161.0149,922.2380,-0.0200
3146.4901,-46.3827,719.2216,161.1351,922.2374,-0.0129
3144.9507,-45.9812,724.5947,161.2525,922.2371,-0.0066
3143.4247,-45.5845,729.9717,161.3671,922.2370,-0.0011
3141.9117,-45.1923,735.3525,161.4790,922.2370,0.0036
3140.4118,-44.8047,740.7370,161.5883,922.2372,0.0076
3138.9247,-44.4214,746.1250,161.6950,922.2375,0.0108
3137.4503,-44.0424,751.5166,161.7992,922.2379,0.0133
3135.9885,-43.6677,756.9116,161.9010,922.2384,0.0151
3134.5391,-43.2970,762.3100,162.0004,922.2389,0.0163
3133.1020,-42.9304,767.7116,162.0975,922.2395,0.0168
3131.6770,-42.5677,773.1165,162.1924,922.2400,0.0166
3130.2641,-42.2088,778.5244,162.2851,922.2406,0.0159
3128.8631,-41.8536,783.9354,162.3757,922.2411,0.0145
3127.4738,-41.5022,789.3494,162.4643,922.2415,0.0126
3126.0962,-41.1544,794.7664,162.5509,922.2419,0.0101
3124.7301,-40.8101,800.1861,162.6356,922.2422,0.0072
3123.3755,-40.4692,805.6087,162.7185,922.2424,0.0037
3122.0322,-40.1318,811.0340,162.7996,922.2425,-0.0003
3120.7000,-39.7976,816.4620,162.8790,922.2424,-0.0047
3119.3789,-39.4667,821.8926,162.9567,922.2421,-0.0096
3118.0689,-39.1390,827.3258,163.0328,922.2417,-0.0149
3116.7696,-38.8145,832.7614,163.1075,922.2411,-0.0207
3115.4812,-38.4930,838.1996,163.1806,922.2403,-0.0268
3114.2034,-38.1745,843.6401,163.2523,922.2393,-0.0333
3112.9362,-37.8589,849.0831,163.3227,922.2381,-0.0401
3111.6794,-37.5463,854.5283,163.3917,922.2367,-0.0473
3110.4331,-37.2365,859.9758,163.4595,922.2350,-0.0549
3109.1970,-36.9295,865.4256,163.5261,922.2330,-0.0627
3107.9711,-36.6253,870.8775,163.5915,922.2308,-0.0709
3106.7553,-36.3238,876.3317,163.6558,922.2283,-0.0793
3105.5495,-36.0249,881.7879,163.7191,922.2255,-0.0880
3104.3536,-35.7285,887.2463,163.7813,922.2224,-0.0970
3103.1675,-35.4347,892.7067,163.8426,922.2190,-0.1062
3101.9912,-35.1435,898.1691,163.9028,922.2153,-0.1157
3100.8246,-34.8546,903.6335,163.9622,922.2113,-0.1254
3099.6676,-34.5682,909.0999,164.0207,922.2070,-0.1353
3098.5200,-34.2841,914.5682,164.0784,922.2023,-0.1454
3097.3819,-34.0024,920.0385,164.1352,922.1973,-0.1557
3096.2532,-33.7229,925.5106,164.1913,922.1919,-0.1662
3095.1337,-33.4456,930.9845,164.2466,922.1862,-0.1768
3094.0235,-33.1705,936.4603,164.3012,922.1801,-0.1877
3092.9223,-32.8976,941.9379,164.3551,922.1737,-0.1986
3091.8303,-32.6267,947.4173,164.4082,922.1669,-0.2097
3090.7472,-32.3579,952.8985,164.4607,922.1597,-0.2210
3089.6730,-32.0911,958.3814,164.5126,922.1521,-0.2324
3088.6078,-31.8263,963.8660,164.5638,922.1442,-0.2439
3087.5513,-31.5634,969.3523,164.6144,922.1359,-0.2555
3086.5035,-31.3023,974.8403,164.6644,922.1272,-0.2672
3085.4644,-31.0432,980.3299,164.7138,922.1181,-0.2790
3084.4339,-30.7858,985.8212,164.7625,922.1086,-0.2909
3083.4120,-30.5301,991.3141,164.8107,922.0987,-0.3029
3082.3986,-30.2762,996.8086,164.8584,922.0884,-0.3149
3081.3936,-30.0240,1002.3046,164.9054,922.0777,-0.3270
3080.3970,-29.7734,1007.8022,164.9519,922.0666,-0.3391
3079.4087,-29.5245,1013.3014,164.9978,922.0551,-0.3513
3078.4286,-29.2771,1018.8021,165.0432,922.0432,-0.3636
3077.4568,-29.0312,1024.3043,165.0880,922.0308,-0.3759
3076.4932,-28.7869,1029.8080,165.1323,922.0181,-0.3882
3075.5377,-28.5439,1035.3131,165.1760,922.0049,-0.4005
3074.5903,-28.3025,1040.8197,165.2191,921.9914,-0.4129
3073.6509,-28.0623,1046.3277,165.2617,921.9774,-0.4252
3072.7194,-27.8236,1051.8371,165.3037,921.9630,-0.4376
3071.7959,-27.5862,1057.3479,165.3452,921.9482,-0.4500
3070.8803,-27.3500,1062.8601,165.3862,921.9330,-0.4623
3069.9726,-27.1151,1068.3737,165.4266,921.9174,-0.4747
3069.0727,-26.8814,1073.8886,165.4664,921.9014,-0.4870
3068.1805,-26.6488,1079.4048,165.5057,921.8850,-0.4993
3067.2961,-26.4175,1084.9223,165.5444,921.8681,-0.5116
3066.4193,-26.1872,1090.4410,165.5826,921.8509,-0.5238
3065.5502,-25.9580,1095.9611,165.6202,921.8332,-0.5361
3064.6888,-25.7298,1101.4824,165.6573,921.8151,-0.5482
3063.8349,-25.5027,1107.0049,165.6939,921.7966,-0.5604
3062.9886,-25.2765,1112.5286,165.7299,921.7778,-0.5725
3062.1498,-25.0513,1118.0536,165.7653,921.7585,-0.5845
3061.3185,-24.8269,1123.5797,165.8003,921.7388,-0.5965
3060.4946,-24.6035,1129.1069,165.8346,921.7187,-0.6084
3059.6782,-24.3809,1134.6353,165.8685,921.6982,-0.6202
3058.8692,-24.1591,1140.1648,165.9019,921.6774,-0.6320
3058.0676,-23.9381,1145.6954,165.9347,921.6561,-0.6438
3057.2734,-23.7178,1151.2271,165.9670,921.6344,-0.6554
3056.4864,-23.4982,1156.7599,165.9988,921.6124,-0.6670
3055.7068,-23.2793,1162.2937,166.0301,921.5900,-0.6785
3054.9345,-23.0611,1167.8285,166.0610,921.5672,-0.6899
3054.1694,-22.8435,1173.3644,166.0913,921.5440,-0.7012
3053.4116,-22.6264,1178.9013,166.1212,921.5204,-0.7125
3052.6610,-22.4099,1184.4392,166.1506,921.4965,-0.7236
3051.9176,-22.1939,1189.9780,166.1796,921.4722,-0.7347
3051.1814,-21.9783,1195.5178,166.2081,921.4475,-0.7457
3050.4523,-21.7632,1201.0585,166.2362,921.4225,-0.7566
3049.7305,-21.5485,1206.6002,166.2639,921.3971,-0.7674
3049.0158,-21.3341,1212.1428,166.2912,921.3713,-0.7781
3048.3082,-21.1201,1217.6863,166.3180,921.3452,-0.7888
3047.6078,-20.9063,1223.2307,166.3445,921.3187,-0.7993
3046.9144,-20.6928,1228.7759,166.3707,921.2919,-0.8098
3046.2282,-20.4795,1234.3220,166.3964,921.2647,-0.8201
3045.5491,-20.2663,1239.8690,166.4218,921.2372,-0.8304
3044.8771,-20.0533,1245.4168,166.4469,921.2094,-0.8406
3044.2123,-19.8403,1250.9655,166.4716,921.1812,-0.8507
3043.5545,-19.6273,1256.5149,166.4961,921.1527,-0.8607
3042.9038,-19.4143,1262.0652,166.5202,921.1238,-0.8707
3042.2602,-19.2012,1267.6163,166.5441,921.0946,-0.8805
3041.6237,-18.9880,1273.1681,166.5676,921.0651,-0.8903
3040.9943,-18.7746,1278.7208,166.5909,921.0353,-0.9001
3040.3721,-18.5609,1284.2742,166.6140,921.0051,-0.9097
3039.7569,-18.3470,1289.8284,166.6368,920.9746,-0.9194
3039.1489,-18.1327,1295.3833,166.6594,920.9438,-0.9289
3038.5481,-17.9180,1300.9390,166.6818,920.9127,-0.9385
3037.9544,-17.7028,1306.4954,166.7039,920.8813,-0.9479
3037.3679,-17.4870,1312.0526,166.7259,920.8495,-0.9574
3036.7886,-17.2706,1317.6105,166.7476,920.8174,-0.9669
3036.2165,-17.0536,1323.1691,166.7692,920.7850,-0.9763
3035.6517,-16.8357,1328.7284,166.7906,920.7523,-0.9858
3035.0942,-16.6169,1334.2885,166.8118,920.7193,-0.9953
3034.5439,-16.3972,1339.8492,166.8329,920.6860,-1.0048
3034.0010,-16.1765,1345.4107,166.8539,920.6523,-1.0144
3033.4655,-15.9546,1350.9728,166.8747,920.6184,-1.0241
3032.9374,-15.7314,1356.5356,166.8953,920.5841,-1.0339
3032.4168,-15.5069,1362.0992,166.9159,920.5494,-1.0438
3031.9036,-15.2809,1367.6634,166.9363,920.5145,-1.0539
3031.3981,-15.0532,1373.2282,166.9566,920.4792,-1.0641
3030.9001,-14.8238,1378.7938,166.9768,920.4435,-1.0746
3030.4098,-14.5925,1384.3600,166.9969,920.4075,-1.0854
3029.9273,-14.3591,1389.9269,167.0168,920.3712,-1.0964
3029.4526,-14.1235,1395.4945,167.0367,920.3344,-1.1078
3028.9858,-13.8854,1401.0627,167.0565,920.2973,-1.1197
3028.5269,-13.6447,1406.6316,167.0762,920.2598,-1.1320
3028.0761,-13.4010,1412.2011,167.0959,920.2218,-1.1450
3027.6335,-13.1541,1417.7713,167.1155,920.1834,-1.1587
3027.1992,-12.9039,1423.3421,167.1350,920.1446,-1.1731
3026.7733,-12.6501,1428.9136,167.1544,920.1052,-1.1882
3026.3559,-12.3929,1434.4858,167.1737,920.0654,-1.2037
3025.9472,-12.1321,1440.0585,167.1929,920.0250,-1.2195
3025.5472,-11.8677,1445.6320,167.2120,919.9841,-1.2355
3025.1560,-11.5996,1451.2060,167.2309,919.9426,-1.2514
3024.7739,-11.3277,1456.7807,167.2496,919.9006,-1.2672
3024.4007,-11.0654,1462.3560,167.2661,919.8580,-1.2970
3024.0362,-10.8059,1467.9317,167.2781,919.8141,-1.3337
3023.6806,-10.5236,1473.5078,167.2865,919.7692,-1.3504
3023.3351,-10.1986,1479.0841,167.2929,919.7245,-1.3271
3023.0013,-9.8160,1484.6606,167.2987,919.6814,-1.2493
3022.6814,-9.3650,1490.2374,167.3045,919.6419,-1.1076
3022.3778,-8.8384,1495.8143,167.3097,919.6083,-0.8961
3022.0931,-8.2321,1501.3913,167.3125,919.5830,-0.6124
3021.8299,-7.5442,1506.9684,167.3103,919.5683,-0.2564
3021.5909,-6.7780,1512.5453,167.2998,919.5665,0.1676
3021.3787,-5.9384,1518.1216,167.2779,919.5801,0.6533
3021.1959,-5.0312,1523.6969,167.2412,919.6108,1.1941
3021.0442,-4.0623,1529.2708,167.1868,919.6604,1.7833
3020.9256,-3.0384,1534.8425,167.1125,919.7302,2.4137
3020.8420,-1.9673,1540.4114,167.0171,919.8216,3.0776
3020.7949,-0.8561,1545.9768,166.8994,919.9356,3.7682
3020.7854,0.2892,1551.5378,166.7581,920.0731,4.4794
3020.8146,1.4632,1557.0937,166.5924,920.2345,5.2061
3020.8833,2.6610,1562.6436,166.4017,920.4203,5.9439
3020.9923,3.8776,1568.1869,166.1873,920.6309,6.6883
3021.1420,5.1090,1573.7225,165.9499,920.8663,7.4360
3021.3330,6.3517,1579.2499,165.6907,921.1266,8.1841
3021.5655,7.6030,1584.7684,165.4108,921.4118,8.9301
3021.8399,8.8603,1590.2771,165.1111,921.7219,9.6722
3022.1563,10.1217,1595.7755,164.7928,922.0566,10.4088
3022.5147,11.3854,1601.2631,164.4572,922.4157,11.1385
3022.9153,12.6500,1606.7392,164.1053,922.7991,11.8604
3023.3581,13.9146,1612.2033,163.7380,923.2063,12.5738
3023.8429,15.1781,1617.6549,163.3562,923.6372,13.2782
3024.3699,16.4401,1623.0935,162.9607,924.0914,13.9731
3024.9389,17.7000,1628.5188,162.5524,924.5687,14.6584
3025.5499,18.9576,1633.9302,162.1317,925.0685,15.3339
3026.2027,20.2126,1639.3274,161.6992,925.5908,15.9998
3026.8974,21.4649,1644.7100,161.2554,926.1351,16.6560
3027.6337,22.7145,1650.0777,160.8007,926.7011,17.3027
3028.4116,23.9616,1655.4300,160.3352,927.2885,17.9402
3029.2311,25.2062,1660.7666,159.8592,927.8970,18.5686
3030.0920,26.4483,1666.0871,159.3730,928.5263,19.1882
3030.9943,27.6881,1671.3913,158.8766,929.1761,19.7993
3031.9379,28.9258,1676.6788,158.3700,929.8462,20.4021
3032.9227,30.1614,1681.9492,157.8533,930.5362,20.9970
3033.9486,31.3952,1687.2023,157.3266,931.2459,21.5842
3035.0156,32.6272,1692.4376,156.7897,931.9750,22.1640
3036.1237,33.8575,1697.6548,156.2426,932.7234,22.7366
3037.2728,35.0862,1702.8536,155.6852,933.4907,23.3024
3038.4628,36.3133,1708.0337,155.1174,934.2768,23.8615
3039.6937,37.5389,1713.1947,154.5392,935.0814,24.4142
3040.9654,38.7629,1718.3362,153.9504,935.9044,24.9608
3042.2778,39.9854,1723.4579,153.3510,936.7454,25.5013
3043.6310,41.2062,1728.5594,152.7406,937.6044,26.0360
3045.0249,42.4253,1733.6405,152.1193,938.4811,26.5651
3046.4594,43.6425,1738.7006,151.4867,939.3753,27.0886
3047.9344,44.8577,1743.7395,150.8428,940.2869,27.6068
3049.4499,46.0707,1748.7567,150.1873,941.2157,28.1196
3051.0057,47.2813,1753.7518,149.5202,942.1615,28.6273
3052.6019,48.4894,1758.7246,148.8413,943.1242,29.1299
3054.2383,49.6947,1763.6744,148.1504,944.1035,29.6275
3055.9149,50.8970,1768.6011,147.4476,945.0993,30.1203
3057.6314,52.0961,1773.5041,146.7326,946.1114,30.6082
3059.3879,53.2918,1778.3832,146.0055,947.1398,31.0913
3061.1842,54.4838,1783.2377,145.2661,948.1841,31.5697
3063.0201,55.6720,1788.0674,144.5143,949.2444,32.0434
3064.8956,56.8559,1792.8719,143.7503,950.3203,32.5125
3066.8105,58.0355,1797.6506,142.9738,951.4118,32.9771
3068.7646,59.2105,1802.4033,142.1848,952.5187,33.4372
3070.7578,60.3806,1807.1295,141.3834,953.6409,33.8928
3072.7899,61.5456,1811.8287,140.5695,954.7782,34.3439
3074.8608,62.7053,1816.5006,139.7432,955.9304,34.7906
3076.9702,63.8594,1821.1448,138.9043,957.0975,35.2329
3079.1180,65.0077,1825.7608,138.0530,958.2793,35.6708
3081.3040,66.1499,1830.3482,137.1891,959.4755,36.1044
3083.5279,67.2859,1834.9066,136.3128,960.6862,36.5336
3085.7896,68.4153,1839.4356,135.4241,961.9110,36.9585
3088.0889,69.5381,1843.9347,134.5229,963.1500,37.3791
3090.4254,70.6539,1848.4036,133.6094,964.4029,37.7954
3092.7990,71.7625,1852.8419,132.6835,965.6697,38.2075
3095.2096,72.8704,1857.2492,131.7526,966.9501,38.6191
3097.6571,73.9799,1861.6254,130.8192,968.2443,39.0320
3100.1418,75.0932,1865.9705,129.8854,969.5523,39.4474
3102.6636,76.2090,1870.2845,128.9491,970.8743,39.8646
3105.2226,77.3264,1874.5672,128.0085,972.2101,40.2832
3107.8187,78.4440,1878.8184,127.0618,973.5599,40.7025
3110.4520,79.5605,1883.0378,126.1076,974.9235,41.1219
3113.1224,80.6746,1887.2253,125.1445,976.3011,41.5407
3115.8300,81.7845,1891.3805,124.1712,977.6927,41.9580
3118.5746,82.8894,1895.5032,123.1870,979.0983,42.3735
3121.3559,83.9893,1899.5929,122.1915,980.5176,42.7871
3124.1739,85.0835,1903.6492,121.1842,981.9507,43.1987
3127.0281,86.1713,1907.6717,120.1647,983.3975,43.6080
3129.9185,87.2522,1911.6600,119.1328,984.8579,44.0147
3132.8448,88.3255,1915.6137,118.0882,986.3318,44.4186
3135.8067,89.3905,1919.5324,117.0306,987.8191,44.8195
3138.8041,90.4470,1923.4156,115.9600,989.3197,45.2172
3141.8365,91.4945,1927.2630,114.8765,990.8335,45.6117
3144.9036,92.5327,1931.0739,113.7801,992.3605,46.0028
3148.0052,93.5611,1934.8482,112.6707,993.9003,46.3904
3151.1409,94.5794,1938.5852,111.5485,995.4531,46.7745
3154.3104,95.5872,1942.2846,110.4135,997.0186,47.1549
3157.5132,96.5841,1945.9459,109.2659,998.5967,47.5315
3160.7492,97.5700,1949.5688,108.1058,1000.1873,47.9044
3164.0178,98.5445,1953.1528,106.9334,1001.7903,48.2734
3167.3187,99.5073,1956.6976,105.7487,1003.4055,48.6386
3170.6515,100.4582,1960.2026,104.5519,1005.0328,49.0000
3174.0158,101.3970,1963.6676,103.3432,1006.6721,49.3574
3177.4111,102.3235,1967.0920,102.1228,1008.3233,49.7108
3180.8372,103.2374,1970.4756,100.8907,1009.9861,50.0604
3184.2935,104.1385,1973.8180,99.6472,1011.6606,50.4060
3187.7796,105.0266,1977.1187,98.3924,1013.3465,50.7477
3191.2951,105.9015,1980.3773,97.1265,1015.0437,51.0855
3194.8396,106.7630,1983.5936,95.8497,1016.7522,51.4194
3198.4125,107.6110,1986.7672,94.5621,1018.4716,51.7494
3202.0135,108.4452,1989.8977,93.2639,1020.2021,52.0755
3205.6420,109.2655,1992.9847,91.9553,1021.9433,52.3977
3209.2977,110.0717,1996.0279,90.6364,1023.6952,52.7161
3212.9800,110.8636,1999.0270,89.3074,1025.4577,53.0306
3216.6884,111.6411,2001.9816,87.9686,1027.2305,53.3414
3220.4226,112.4040,2004.8914,86.6200,1029.0137,53.6484
3224.1819,113.1521,2007.7562,85.2618,1030.8071,53.9516
