x,vx,y,vy,z,vz
4086.1320,166.1274,-1886.0583,-13.2220,603.8165,16.5802
4091.6704,166.1762,-1886.4925,-12.8280,604.3672,16.4617
4097.2104,166.2240,-1886.9135,-12.4337,604.9140,16.3430
4102.7520,166.2707,-1887.3214,-12.0391,605.4567,16.2242
4108.2951,166.3163,-1887.7161,-11.6443,605.9956,16.1052
4113.8398,166.3608,-1888.0977,-11.2492,606.5304,15.9861
4119.3858,166.4041,-1888.4661,-10.8537,607.0613,15.8669
4124.9334,166.4463,-1888.8213,-10.4579,607.5882,15.7475
4130.4823,166.4872,-1889.1633,-10.0619,608.1111,15.6280
4136.0325,166.5269,-1889.4921,-9.6655,608.6301,15.5084
4141.5840,166.5653,-1889.8076,-9.2688,609.1450,15.3889
4147.1368,166.6025,-1890.1100,-8.8719,609.6560,15.2694
4152.6908,166.6383,-1890.3991,-8.4747,610.1630,15.1501
4158.2460,166.6727,-1890.6750,-8.0774,610.6660,15.0311
4163.8023,166.7058,-1890.9376,-7.6800,611.1651,14.9123
4169.3597,166.7376,-1891.1869,-7.2826,611.6602,14.7937
4174.9182,166.7679,-1891.4231,-6.8853,612.1513,14.6755
4180.4776,166.7969,-1891.6460,-6.4882,612.6385,14.5575
4186.0379,166.8244,-1891.8556,-6.0915,613.1218,14.4399
4191.5992,166.8506,-1892.0521,-5.6954,613.6012,14.3225
4197.1613,166.8754,-1892.2353,-5.3000,614.0767,14.2054
4202.7242,166.8989,-1892.4054,-4.9056,614.5482,14.0885
4208.2879,166.9210,-1892.5624,-4.5123,615.0159,13.9718
4213.8523,166.9417,-1892.7063,-4.1203,615.4797,13.8553
4219.4173,166.9612,-1892.8371,-3.7299,615.9396,13.7388
4224.9830,166.9794,-1892.9549,-3.3412,616.3956,13.6224
4230.5493,166.9963,-1893.0599,-2.9545,616.8477,13.5060
4236.1161,167.0121,-1893.1519,-2.5700,617.2960,13.3895
4241.6834,167.0266,-1893.2312,-2.1879,617.7404,13.2728
4247.2512,167.0401,-1893.2978,-1.8083,618.1809,13.1560
4252.8194,167.0524,-1893.3518,-1.4315,618.6174,13.0389
4258.3880,167.0637,-1893.3933,-1.0577,619.0501,12.9215
4263.9569,167.0740,-1893.4223,-0.6869,619.4789,12.8037
4269.5262,167.0833,-1893.4391,-0.3195,619.9037,12.6854
4275.0958,167.0917,-1893.4437,0.0446,620.3246,12.5667
4280.6657,167.0992,-1893.4362,0.4051,620.7415,12.4474
4286.2358,167.1060,-1893.4167,0.7619,621.1544,12.3275
4291.8061,167.1119,-1893.3854,1.1150,621.5633,12.2070
4297.3766,167.1171,-1893.3424,1.4643,621.9682,12.0858
4302.9472,167.1216,-1893.2878,1.8096,622.3690,11.9638
4308.5180,167.1255,-1893.2218,2.1510,622.7658,11.8411
4314.0889,167.1288,-1893.1445,2.4883,623.1584,11.7176
4319.6599,167.1315,-1893.0560,2.8216,623.5469,11.5932
4325.2310,167.1336,-1892.9564,3.1508,623.9313,11.4680
4330.8021,167.1353,-1892.8460,3.4759,624.3114,11.3420
4336.3733,167.1365,-1892.7247,3.7970,624.6874,11.2151
4341.9446,167.1373,-1892.5929,4.1140,625.0591,11.0872
4347.5158,167.1376,-1892.4505,4.4269,625.4265,10.9585
4353.0871,167.1376,-1892.2978,4.7358,625.7897,10.8289
4358.6583,167.1372,-1892.1348,5.0408,626.1485,10.6984
4364.2295,167.1365,-1891.9618,5.3420,626.5029,10.5670
4369.8007,167.1354,-1891.7788,5.6393,626.8529,10.4347
4375.3719,167.1341,-1891.5859,5.9327,627.1985,10.3016
4380.9430,167.1325,-1891.3833,6.2223,627.5397,10.1675
4386.5141,167.1305,-1891.1711,6.5082,627.8763,10.0326
4392.0850,167.1284,-1890.9495,6.7907,628.2085,9.8969
4397.6560,167.1259,-1890.7184,7.0699,628.5361,9.7606
4403.2268,167.1231,-1890.4782,7.3461,628.8592,9.6237
4408.7975,167.1201,-1890.2287,7.6197,629.1777,9.4865
4414.3681,167.1167,-1889.9702,7.8909,629.4916,9.3492
4419.9386,167.1130,-1889.7027,8.1599,629.8010,9.2118
4425.5090,167.1089,-1889.4262,8.4271,630.1058,9.0745
4431.0792,167.1044,-1889.1409,8.6927,630.4059,8.9374
4436.6493,167.0996,-1888.8467,8.9569,630.7016,8.8008
4442.2192,167.0943,-1888.5438,9.2199,630.9927,8.6648
4447.7889,167.0886,-1888.2321,9.4820,631.2792,8.5294
4453.3584,167.0825,-1887.9117,9.7433,631.5613,8.3948
4458.9277,167.0759,-1887.5825,10.0038,631.8389,8.2610
4464.4968,167.0688,-1887.2447,10.2638,632.1121,8.1281
4470.0656,167.0612,-1886.8983,10.5233,632.3808,7.9962
4475.6342,167.0531,-1886.5432,10.7823,632.6451,7.8654
4481.2025,167.0445,-1886.1795,11.0409,632.9052,7.7356
4486.7705,167.0354,-1885.8071,11.2991,633.1609,7.6070
4492.3382,167.0258,-1885.4262,11.5570,633.4123,7.4794
4497.9055,167.0156,-1885.0367,11.8145,633.6595,7.3530
4503.4725,167.0048,-1884.6386,12.0717,633.9025,7.2278
4509.0392,166.9936,-1884.2319,12.3284,634.1414,7.1037
4514.6054,166.9818,-1883.8167,12.5847,634.3761,6.9807
4520.1713,166.9694,-1883.3929,12.8406,634.6068,6.8588
4525.7367,166.9565,-1882.9607,13.0960,634.8334,6.7381
4531.3017,166.9430,-1882.5199,13.3508,635.0560,6.6185
4536.8663,166.9290,-1882.0706,13.6051,635.2746,6.4999
4542.4303,166.9145,-1881.6129,13.8587,635.4893,6.3824
4547.9939,166.8994,-1881.1467,14.1118,635.7001,6.2660
4553.5569,166.8838,-1880.6721,14.3641,635.9071,6.1506
4559.1195,166.8677,-1880.1891,14.6157,636.1102,6.0363
4564.6814,166.8511,-1879.6977,14.8665,636.3095,5.9229
4570.2429,166.8340,-1879.1980,15.1166,636.5051,5.8105
4575.8037,166.8163,-1878.6900,15.3658,636.6969,5.6991
4581.3640,166.7982,-1878.1736,15.6142,636.8850,5.5886
4586.9236,166.7795,-1877.6490,15.8617,637.0695,5.4791
4592.4826,166.7604,-1877.1162,16.1084,637.2503,5.3706
4598.0409,166.7409,-1876.5751,16.3541,637.4275,5.2629
4603.5986,166.7208,-1876.0259,16.5990,637.6012,5.1563
4609.1557,166.7004,-1875.4686,16.8428,637.7713,5.0505
4614.7120,166.6794,-1874.9031,17.0858,637.9379,4.9456
4620.2676,166.6581,-1874.3295,17.3278,638.1010,4.8417
4625.8225,166.6363,-1873.7479,17.5688,638.2607,4.7387
4631.3767,166.6141,-1873.1583,17.8089,638.4169,4.6366
4636.9301,166.5916,-1872.5607,18.0480,638.5698,4.5354
4642.4828,166.5686,-1871.9551,18.2861,638.7193,4.4351
4648.0347,166.5452,-1871.3416,18.5233,638.8655,4.3357
4653.5858,166.5215,-1870.7202,18.7594,639.0083,4.2372
4659.1361,166.4975,-1870.0910,18.9946,639.1479,4.1396
4664.6856,166.4730,-1869.4539,19.2288,639.2843,4.0430
4670.2343,166.4483,-1868.8091,19.4620,639.4175,3.9472
4675.7822,166.4232,-1868.1565,19.6942,639.5475,3.8523
4681.3292,166.3979,-1867.4961,19.9254,639.6743,3.7584
4686.8754,166.3722,-1866.8281,20.1556,639.7980,3.6653
4692.4207,166.3462,-1866.1524,20.3849,639.9187,3.5732
4697.9651,166.3200,-1865.4691,20.6131,640.0363,3.4820
4703.5087,166.2934,-1864.7782,20.8403,640.1508,3.3916
4709.0513,166.2667,-1864.0798,21.0666,640.2624,3.3022
4714.5931,166.2397,-1863.3738,21.2918,640.3710,3.2136
4720.1340,166.2124,-1862.6603,21.5160,640.4766,3.1260
4725.6739,166.1849,-1861.9394,21.7392,640.5794,3.0392
4731.2130,166.1572,-1861.2111,21.9614,640.6793,2.9534
4736.7511,166.1293,-1860.4753,22.1826,640.7763,2.8684
4742.2883,166.1012,-1859.7322,22.4028,640.8705,2.7843
4747.8245,166.0729,-1858.9818,22.6220,640.9619,2.7011
4753.3598,166.0444,-1858.2241,22.8401,641.0506,2.6188
4758.8941,166.0158,-1857.4592,23.0572,641.1365,2.5374
4764.4275,165.9870,-1856.6870,23.2733,641.2197,2.4568
4769.9599,165.9580,-1855.9076,23.4884,641.3003,2.3771
4775.4914,165.9288,-1855.1211,23.7025,641.3782,2.2982
4781.0218,165.8996,-1854.3275,23.9155,641.4535,2.2202
4786.5513,165.8701,-1853.5267,24.1274,641.5263,2.1431
4792.0798,165.8406,-1852.7190,24.3384,641.5964,2.0668
4797.6074,165.8109,-1851.9042,24.5483,641.6641,1.9914
4803.1339,165.7811,-1851.0824,24.7571,641.7292,1.9168
4808.6594,165.7512,-1850.2537,24.9649,641.7918,1.8430
4814.1840,165.7211,-1849.4181,25.1717,641.8521,1.7701
4819.7075,165.6910,-1848.5756,25.3774,641.9099,1.6980
4825.2301,165.6607,-1847.7263,25.5820,641.9653,1.6267
4830.7516,165.6304,-1846.8702,25.7856,642.0183,1.5563
4836.2721,165.5999,-1846.0073,25.9881,642.0690,1.4866
4841.7916,165.5694,-1845.1376,26.1896,642.1174,1.4178
4847.3100,165.5388,-1844.2613,26.3900,642.1636,1.3497
4852.8275,165.5080,-1843.3783,26.5893,642.2074,1.2825
4858.3439,165.4772,-1842.4887,26.7876,642.2491,1.2160
4863.8593,165.4464,-1841.5925,26.9848,642.2885,1.1503
4869.3737,165.4154,-1840.6897,27.1809,642.3258,1.0854
4874.8870,165.3843,-1839.7805,27.3760,642.3609,1.0213
4880.3993,165.3532,-1838.8647,27.5699,642.3939,0.9579
4885.9105,165.3220,-1837.9425,27.7629,642.4247,0.8953
4891.4207,165.2907,-1837.0138,27.9547,642.4536,0.8335
4896.9299,165.2594,-1836.0788,28.1454,642.4803,0.7724
4902.4380,165.2280,-1835.1375,28.3351,642.5051,0.7120
4907.9451,165.1965,-1834.1898,28.5237,642.5278,0.6524
4913.4511,165.1650,-1833.2359,28.7112,642.5486,0.5935
4918.9561,165.1334,-1832.2758,28.8977,642.5674,0.5354
4924.4600,165.1017,-1831.3094,29.0830,642.5843,0.4779
4929.9629,165.0700,-1830.3369,29.2673,642.5992,0.4212
4935.4647,165.0382,-1829.3583,29.4505,642.6123,0.3652
4940.9654,165.0064,-1828.3736,29.6326,642.6236,0.3099
4946.4651,164.9746,-1827.3828,29.8136,642.6330,0.2553
4951.9637,164.9426,-1826.3860,29.9935,642.6406,0.2014
4957.4613,164.9107,-1825.3832,30.1724,642.6465,0.1482
4962.9578,164.8787,-1824.3745,30.3502,642.6505,0.0956
4968.4532,164.8467,-1823.3599,30.5269,642.6528,0.0438
4973.9476,164.8146,-1822.3394,30.7025,642.6534,-0.0075
4979.4409,164.7825,-1821.3131,30.8770,642.6523,-0.0580
4984.9331,164.7503,-1820.2810,31.0505,642.6496,-0.1079
4990.4242,164.7182,-1819.2431,31.2228,642.6452,-0.1571
4995.9143,164.6860,-1818.1994,31.3941,642.6391,-0.2057
5001.4033,164.6538,-1817.1501,31.5644,642.6315,-0.2536
5006.8912,164.6216,-1816.0952,31.7335,642.6222,-0.3010
5012.3780,164.5893,-1815.0346,31.9016,642.6114,-0.3477
5017.8638,164.5571,-1813.9684,32.0686,642.5990,-0.3937
5023.3485,164.5249,-1812.8967,32.2345,642.5852,-0.4392
5028.8321,164.4926,-1811.8195,32.3994,642.5698,-0.4840
5034.3147,164.4604,-1810.7367,32.5632,642.5529,-0.5283
5039.7962,164.4282,-1809.6486,32.7259,642.5346,-0.5719
5045.2766,164.3959,-1808.5550,32.8876,642.5148,-0.6149
5050.7559,164.3637,-1807.4561,33.0482,642.4936,-0.6574
5056.2342,164.3316,-1806.3518,33.2077,642.4710,-0.6993
5061.7113,164.2994,-1805.2423,33.3662,642.4470,-0.7406
5067.1874,164.2673,-1804.1274,33.5236,642.4216,-0.7813
5072.6625,164.2352,-1803.0074,33.6800,642.3949,-0.8215
5078.1365,164.2032,-1801.8821,33.8354,642.3668,-0.8611
5083.6094,164.1711,-1800.7517,33.9897,642.3375,-0.9002
5089.0812,164.1392,-1799.6161,34.1429,642.3068,-0.9387
5094.5520,164.1073,-1798.4755,34.2951,642.2749,-0.9766
5100.0217,164.0754,-1797.3298,34.4463,642.2417,-1.0141
5105.4903,164.0436,-1796.1791,34.5964,642.2073,-1.0510
5110.9579,164.0119,-1795.0234,34.7455,642.1717,-1.0874
5116.4245,163.9802,-1793.8627,34.8935,642.1348,-1.1232
5121.8899,163.9486,-1792.6972,35.0406,642.0968,-1.1586
5127.3544,163.9171,-1791.5267,35.1866,642.0576,-1.1934
5132.8178,163.8857,-1790.3514,35.3316,642.0172,-1.2278
5138.2801,163.8543,-1789.1713,35.4756,641.9757,-1.2616
5143.7414,163.8231,-1787.9864,35.6186,641.9331,-1.2950
5149.2016,163.7919,-1786.7967,35.7605,641.8894,-1.3279
5154.6608,163.7608,-1785.6023,35.9015,641.8446,-1.3603
5160.1190,163.7298,-1784.4033,36.0414,641.7987,-1.3922
5165.5762,163.6989,-1783.1996,36.1804,641.7518,-1.4237
5171.0323,163.6681,-1781.9913,36.3183,641.7038,-1.4546
5176.4874,163.6374,-1780.7784,36.4553,641.6548,-1.4852
5181.9414,163.6068,-1779.5609,36.5913,641.6048,-1.5153
5187.3945,163.5764,-1778.3390,36.7263,641.5538,-1.5449
5192.8465,163.5460,-1777.1125,36.8603,641.5018,-1.5741
5198.2976,163.5157,-1775.8816,36.9933,641.4489,-1.6028
5203.7476,163.4856,-1774.6463,37.1254,641.3950,-1.6312
5209.1966,163.4556,-1773.4066,37.2565,641.3401,-1.6591
5214.6446,163.4257,-1772.1626,37.3866,641.2844,-1.6865
5220.0917,163.3959,-1770.9142,37.5158,641.2277,-1.7136
5225.5377,163.3663,-1769.6615,37.6440,641.1701,-1.7402
5230.9827,163.3367,-1768.4046,37.7713,641.1117,-1.7665
5236.4268,163.3073,-1767.1434,37.8976,641.0524,-1.7923
5241.8699,163.2780,-1765.8781,38.0230,640.9922,-1.8178
5247.3120,163.2489,-1764.6086,38.1474,640.9312,-1.8429
5252.7532,163.2199,-1763.3350,38.2709,640.8694,-1.8675
5258.1933,163.1910,-1762.0572,38.3934,640.8067,-1.8918
5263.6326,163.1622,-1760.7754,38.5151,640.7432,-1.9157
5269.0708,163.1335,-1759.4896,38.6358,640.6790,-1.9393
5274.5081,163.1050,-1758.1997,38.7556,640.6140,-1.9625
5279.9445,163.0767,-1756.9059,38.8744,640.5482,-1.9853
5285.3799,163.0484,-1755.6081,38.9924,640.4816,-2.0078
5290.8144,163.0203,-1754.3064,39.1094,640.4143,-2.0299
5296.2479,162.9923,-1753.0008,39.2256,640.3463,-2.0517
5301.6805,162.9645,-1751.6913,39.3408,640.2775,-2.0731
5307.1122,162.9368,-1750.3781,39.4552,640.2081,-2.0942
5312.5430,162.9092,-1749.0610,39.5686,640.1379,-2.1149
5317.9728,162.8817,-1747.7402,39.6812,640.0671,-2.1354
5323.4018,162.8544,-1746.4156,39.7929,639.9956,-2.1555
5328.8298,162.8273,-1745.0873,39.9037,639.9234,-2.1753
5334.2569,162.8002,-1743.7554,40.0136,639.8506,-2.1947
5339.6832,162.7733,-1742.4198,40.1227,639.7771,-2.2139
5345.1085,162.7465,-1741.0805,40.2309,639.7030,-2.2328
5350.5329,162.7199,-1739.7377,40.3383,639.6282,-2.2513
5355.9565,162.6934,-1738.3913,40.4448,639.5529,-2.2696
5361.3791,162.6670,-1737.0414,40.5505,639.4769,-2.2875
5366.8009,162.6408,-1735.6880,40.6553,639.4004,-2.3052
5372.2219,162.6147,-1734.3311,40.7593,639.3233,-2.3226
5377.6419,162.5887,-1732.9707,40.8624,639.2455,-2.3397
5383.0611,162.5629,-1731.6069,40.9647,639.1673,-2.3565
5388.4794,162.5372,-1730.2397,41.0662,639.0884,-2.3731
5393.8969,162.5116,-1728.8692,41.1669,639.0091,-2.3894
5399.3136,162.4862,-1727.4953,41.2667,638.9292,-2.4054
5404.7293,162.4609,-1726.1181,41.3658,638.8487,-2.4212
5410.1443,162.4357,-1724.7376,41.4640,638.7677,-2.4367
5415.5584,162.4107,-1723.3538,41.5614,638.6863,-2.4520
5420.9717,162.3858,-1721.9668,41.6581,638.6043,-2.4670
5426.3841,162.3611,-1720.5766,41.7539,638.5218,-2.4818
5431.7957,162.3365,-1719.1832,41.8490,638.4388,-2.4963
5437.2065,162.3120,-1717.7867,41.9433,638.3554,-2.5106
5442.6165,162.2876,-1716.3870,42.0368,638.2715,-2.5246
5448.0257,162.2634,-1714.9842,42.1296,638.1871,-2.5384
5453.4341,162.2394,-1713.5784,42.2216,638.1022,-2.5520
5458.8417,162.2155,-1712.1695,42.3128,638.0170,-2.5654
5464.2485,162.1917,-1710.7575,42.4033,637.9312,-2.5785
5469.6545,162.1680,-1709.3426,42.4930,637.8451,-2.5915
5475.0597,162.1445,-1707.9247,42.5820,637.7585,-2.6042
5480.4641,162.1211,-1706.5038,42.6703,637.6714,-2.6167
5485.8678,162.0979,-1705.0800,42.7578,637.5840,-2.6290
5491.2706,162.0748,-1703.6533,42.8446,637.4962,-2.6411
5496.6727,162.0518,-1702.2237,42.9307,637.4079,-2.6530
5502.0741,162.0290,-1700.7913,43.0161,637.3193,-2.6647
5507.4747,162.0063,-1699.3560,43.1008,637.2303,-2.6762
5512.8745,161.9838,-1697.9179,43.1847,637.1409,-2.6876
5518.2736,161.9614,-1696.4770,43.2680,637.0511,-2.6987
5523.6719,161.9391,-1695.0334,43.3506,636.9610,-2.7096
5529.0695,161.9170,-1693.5870,43.4325,636.8705,-2.7204
5534.4664,161.8950,-1692.1379,43.5137,636.7796,-2.7310
5539.8625,161.8732,-1690.6861,43.5942,636.6884,-2.7414
5545.2580,161.8515,-1689.2316,43.6741,636.5969,-2.7517
5550.6526,161.8299,-1687.7745,43.7533,636.5050,-2.7617
5556.0466,161.8085,-1686.3147,43.8318,636.4128,-2.7716
5561.4399,161.7872,-1684.8523,43.9097,636.3202,-2.7814
5566.8324,161.7660,-1683.3874,43.9873,636.2273,-2.7897
5572.2243,161.7449,-1681.9199,44.0644,636.1342,-2.7974
5577.6154,161.7240,-1680.4498,44.1404,636.0408,-2.8068
5583.0059,161.7035,-1678.9772,44.2148,635.9471,-2.8195
5588.3957,161.6834,-1677.5021,44.2874,635.8528,-2.8368
5593.7848,161.6637,-1676.0247,44.3580,635.7579,-2.8596
5599.1732,161.6445,-1674.5450,44.4266,635.6621,-2.8882
5604.5611,161.6258,-1673.0630,44.4930,635.5653,-2.9229
5609.9483,161.6076,-1671.5788,44.5574,635.4672,-2.9637
5615.3349,161.5898,-1670.0925,44.6198,635.3676,-3.0104
5620.7210,161.5725,-1668.6042,44.6803,635.2664,-3.0625
5626.1064,161.5556,-1667.1138,44.7392,635.1634,-3.1196
5631.4913,161.5391,-1665.6216,44.7965,635.0584,-3.1810
5636.8757,161.5229,-1664.1274,44.8525,634.9513,-3.2464
5642.2595,161.5070,-1662.6314,44.9072,634.8420,-3.3148
5647.6428,161.4914,-1661.1336,44.9610,634.7303,-3.3856
5653.0256,161.4761,-1659.6340,45.0139,634.6162,-3.4583
5658.4079,161.4609,-1658.1327,45.0662,634.4997,-3.5321
5663.7897,161.4459,-1656.6296,45.1180,634.3807,-3.6064
5669.1710,161.4310,-1655.1248,45.1694,634.2593,-3.6808
5674.5518,161.4162,-1653.6183,45.2205,634.1354,-3.7546
5679.9321,161.4015,-1652.1101,45.2715,634.0090,-3.8273
5685.3119,161.3869,-1650.6002,45.3225,633.8802,-3.8986
5690.6912,161.3723,-1649.0886,45.3735,633.7491,-3.9681
5696.0700,161.3578,-1647.5753,45.4247,633.6157,-4.0355
5701.4484,161.3433,-1646.0603,45.4760,633.4801,-4.1005
5706.8262,161.3288,-1644.5436,45.5276,633.3424,-4.1629
5712.2036,161.3142,-1643.0251,45.5794,633.2026,-4.2225
5717.5805,161.2996,-1641.5050,45.6315,633.0609,-4.2793
5722.9569,161.2850,-1639.9830,45.6839,632.9173,-4.3331
5728.3329,161.2704,-1638.4594,45.7366,632.7720,-4.3840
5733.7083,161.2556,-1636.9339,45.7895,632.6251,-4.4319
5739.0832,161.2408,-1635.4067,45.8428,632.4766,-4.4769
5744.4577,161.2259,-1633.8777,45.8962,632.3267,-4.5190
5749.8316,161.2110,-1632.3470,45.9500,632.1754,-4.5582
5755.2051,161.1959,-1630.8144,46.0039,632.0228,-4.5948
5760.5780,161.1807,-1629.2800,46.0580,631.8691,-4.6287
5765.9505,161.1655,-1627.7439,46.1122,631.7143,-4.6601
5771.3224,161.1501,-1626.2059,46.1666,631.5584,-4.6891
5776.6938,161.1346,-1624.6661,46.2211,631.4017,-4.7159
5782.0647,161.1191,-1623.1245,46.2756,631.2441,-4.7404
5787.4351,161.1034,-1621.5811,46.3302,631.0857,-4.7629
5792.8049,161.0876,-1620.0358,46.3849,630.9266,-4.7835
5798.1742,161.0716,-1618.4887,46.4395,630.7668,-4.8023
5803.5430,161.0556,-1616.9398,46.4941,630.6064,-4.8194
5808.9113,161.0395,-1615.3891,46.5487,630.4455,-4.8348
5814.2790,161.0233,-1613.8366,46.6032,630.2841,-4.8488
5819.6462,161.0070,-1612.2822,46.6577,630.1223,-4.8613
5825.0128,160.9905,-1610.7261,46.7121,629.9601,-4.8724
5830.3789,160.9740,-1609.1681,46.7665,629.7975,-4.8823
5835.7444,160.9574,-1607.6083,46.8207,629.6346,-4.8910
5841.1093,160.9408,-1606.0467,46.8749,629.4714,-4.8985
5846.4738,160.9240,-1604.4833,46.9290,629.3080,-4.9048
5851.8376,160.9072,-1602.9181,46.9830,629.1444,-4.9102
5857.2009,160.8904,-1601.3511,47.0369,628.9807,-4.9145
5862.5636,160.8735,-1599.7823,47.0907,628.8168,-4.9178
5867.9258,160.8565,-1598.2117,47.1445,628.6529,-4.9201
5873.2874,160.8395,-1596.6394,47.1981,628.4888,-4.9215
5878.6484,160.8224,-1595.0652,47.2518,628.3248,-4.9220
5884.0089,160.8053,-1593.4892,47.3054,628.1607,-4.9216
5889.3688,160.7882,-1591.9115,47.3589,627.9967,-4.9204
5894.7281,160.7711,-1590.3320,47.4124,627.8327,-4.9183
5900.0869,160.7539,-1588.7507,47.4659,627.6688,-4.9153
5905.4450,160.7368,-1587.1676,47.5194,627.5050,-4.9115
5910.8027,160.7196,-1585.5827,47.5730,627.3414,-4.9070
5916.1597,160.7024,-1583.9961,47.6265,627.1779,-4.9015
5921.5161,160.6853,-1582.4076,47.6801,627.0146,-4.8954
5926.8720,160.6681,-1580.8174,47.7337,626.8515,-4.8884
5932.2274,160.6509,-1579.2254,47.7875,626.6887,-4.8806
5937.5821,160.6338,-1577.6316,47.8413,626.5262,-4.8721
5942.9363,160.6166,-1576.0359,47.8952,626.3639,-4.8629
5948.2899,160.5994,-1574.4385,47.9493,626.2020,-4.8529
5953.6429,160.5823,-1572.8393,48.0035,626.0404,-4.8422
5958.9954,160.5651,-1571.2383,48.0579,625.8792,-4.8308
5964.3472,160.5479,-1569.6355,48.1125,625.7183,-4.8187
5969.6985,160.5308,-1568.0308,48.1674,625.5579,-4.8060
5975.0493,160.5136,-1566.4243,48.2225,625.3980,-4.7926
5980.3995,160.4963,-1564.8160,48.2779,625.2384,-4.7785
5985.7490,160.4791,-1563.2058,48.3336,625.0794,-4.7638
5991.0981,160.4618,-1561.5937,48.3896,624.9209,-4.7486
5996.4465,160.4445,-1559.9798,48.4461,624.7628,-4.7327
6001.7944,160.4271,-1558.3640,48.5029,624.6053,-4.7163
6007.1416,160.4096,-1556.7463,48.5603,624.4484,-4.6994
6012.4883,160.3920,-1555.1266,48.6182,624.2921,-4.6819
6017.8344,160.3743,-1553.5050,48.6766,624.1363,-4.6639
6023.1799,160.3564,-1551.8815,48.7358,623.9811,-4.6455
6028.5249,160.3384,-1550.2560,48.7956,623.8266,-4.6266
6033.8692,160.3205,-1548.6285,48.8556,623.6728,-4.6011
6039.2129,160.3025,-1546.9989,48.9159,623.5199,-4.5722
6044.5560,160.2835,-1545.3674,48.9773,623.3679,-4.5520
6049.8984,160.2636,-1543.7338,49.0400,623.2162,-4.5495
6055.2402,160.2429,-1542.0981,49.1032,623.0643,-4.5713
6060.5813,160.2218,-1540.4602,49.1653,622.9112,-4.6216
6065.9217,160.2010,-1538.8204,49.2247,622.7558,-4.7035
6071.2614,160.1815,-1537.1787,49.2782,622.5972,-4.8244
6076.6005,160.1628,-1535.5352,49.3264,622.4339,-4.9769
6081.9389,160.1444,-1533.8903,49.3714,622.2651,-5.1505
6087.2767,160.1257,-1532.2438,49.4151,622.0904,-5.3368
6092.6140,160.1065,-1530.5959,49.4592,621.9093,-5.5285
6097.9505,160.0865,-1528.9465,49.5059,621.7218,-5.7201
6103.2864,160.0655,-1527.2955,49.5564,621.5280,-5.9072
6108.6215,160.0434,-1525.6427,49.6121,621.3281,-6.0864
6113.9559,160.0200,-1523.9880,49.6740,621.1224,-6.2551
6119.2895,159.9953,-1522.3310,49.7430,620.9112,-6.4116
6124.6223,159.9692,-1520.6717,49.8197,620.6950,-6.5551
6129.9541,159.9415,-1519.0096,49.9045,620.4743,-6.6852
6135.2850,159.9121,-1517.3446,49.9976,620.2495,-6.8019
6140.6149,159.8810,-1515.6764,50.0989,620.0210,-6.9056
6145.9437,159.8480,-1514.0046,50.2083,619.7893,-6.9973
6151.2714,159.8132,-1512.3291,50.3254,619.5547,-7.0779
6156.5979,159.7765,-1510.6495,50.4500,619.3175,-7.1485
6161.9232,159.7379,-1508.9656,50.5816,619.0782,-7.2103
6167.2471,159.6973,-1507.2773,50.7196,618.8369,-7.2647
6172.5696,159.6549,-1505.5843,50.8634,618.5939,-7.3129
6177.8907,159.6107,-1503.8864,51.0124,618.3495,-7.3563
6183.2103,159.5646,-1502.1834,51.1662,618.1036,-7.3959
6188.5283,159.5168,-1500.4752,51.3244,617.8564,-7.4327
6193.8447,159.4674,-1498.7617,51.4863,617.6081,-7.4677
6199.1595,159.4164,-1497.0428,51.6515,617.3586,-7.5020
6204.4725,159.3639,-1495.3182,51.8196,617.1080,-7.5362
6209.7837,159.3099,-1493.5881,51.9901,616.8562,-7.5710
6215.0931,159.2545,-1491.8522,52.1629,616.6032,-7.6070
6220.4007,159.1979,-1490.1105,52.3377,616.3490,-7.6445
6225.7063,159.1399,-1488.3630,52.5141,616.0936,-7.6841
6231.0100,159.0807,-1486.6096,52.6920,615.8367,-7.7260
6236.3117,159.0204,-1484.8502,52.8714,615.5785,-7.7704
6241.6113,158.9589,-1483.0848,53.0519,615.3187,-7.8174
6246.9089,158.8963,-1481.3134,53.2337,615.0573,-7.8671
6252.2044,158.8326,-1479.5359,53.4165,614.7942,-7.9197
6257.4978,158.7679,-1477.7523,53.6005,614.5293,-7.9750
6262.7889,158.7021,-1475.9625,53.7855,614.2625,-8.0331
6268.0779,158.6353,-1474.1666,53.9716,613.9937,-8.0939
6273.3646,158.5675,-1472.3644,54.1587,613.7228,-8.1574
6278.6490,158.4988,-1470.5560,54.3470,613.4498,-8.2233
6283.9312,158.4290,-1468.7413,54.5364,613.1746,-8.2917
6289.2110,158.3583,-1466.9202,54.7269,612.8970,-8.3624
6294.4884,158.2866,-1465.0928,54.9186,612.6171,-8.4354
6299.7634,158.2139,-1463.2589,55.1115,612.3347,-8.5104
6305.0360,158.1404,-1461.4187,55.3056,612.0497,-8.5874
6310.3061,158.0659,-1459.5719,55.5010,611.7621,-8.6662
6315.5737,157.9905,-1457.7186,55.6976,611.4719,-8.7468
6320.8388,157.9143,-1455.8587,55.8955,611.1790,-8.8291
6326.1013,157.8371,-1453.9922,56.0947,610.8833,-8.9130
6331.3612,157.7591,-1452.1190,56.2951,610.5848,-8.9983
6336.6186,157.6803,-1450.2392,56.4969,610.2834,-9.0851
6341.8733,157.6007,-1448.3526,56.6999,609.9791,-9.1733
